State_Alpha,County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
AZ,Apache County,17350,19800,22300,24750,26750,28750,30700,32700,12490,16910,21330,24750,26750,28750,30700,32700,27750,31700,35650,39600,42800,45950,49150,52300
AZ,Cochise County,19450,22200,25000,27750,30000,32200,34450,36650,12490,16910,21330,25750,30000,32200,34450,36650,31100,35550,40000,44400,48000,51550,55100,58650
AZ,Coconino County,26750,30600,34400,38200,41300,44350,47400,50450,16050,18350,21330,25750,30170,34590,39010,43430,42800,48900,55000,61100,66000,70900,75800,80700
AZ,Gila County,18150,20750,23350,25900,28000,30050,32150,34200,12490,16910,21330,25750,28000,30050,32150,34200,29050,33200,37350,41450,44800,48100,51400,54750
AZ,Graham County,21500,24550,27600,30650,33150,35600,38050,40500,12900,16910,21330,25750,30170,34590,38050,40500,34350,39250,44150,49050,53000,56900,60850,64750
AZ,Greenlee County,21500,24550,27600,30650,33150,35600,38050,40500,12900,16910,21330,25750,30170,34590,38050,40500,34350,39250,44150,49050,53000,56900,60850,64750
AZ,La Paz County,17350,19800,22300,24750,26750,28750,30700,32700,12490,16910,21330,24750,26750,28750,30700,32700,27750,31700,35650,39600,42800,45950,49150,52300
AZ,Maricopa County,25550,29200,32850,36450,39400,42300,45200,48150,15300,17500,21330,25750,30170,34590,39010,43430,40850,46650,52500,58300,63000,67650,72300,77000
AZ,Mohave County,19100,21800,24550,27250,29450,31650,33800,36000,12490,16910,21330,25750,29450,31650,33800,36000,30550,34900,39250,43600,47100,50600,54100,57600
AZ,Navajo County,17400,19900,22400,24850,26850,28850,30850,32850,12490,16910,21330,24850,26850,28850,30850,32850,27850,31800,35800,39750,42950,46150,49300,52500
AZ,Pima County,22400,25600,28800,31950,34550,37100,39650,42200,13450,16910,21330,25750,30170,34590,39010,42200,35800,40900,46000,51100,55200,59300,63400,67500
AZ,Pinal County,25550,29200,32850,36450,39400,42300,45200,48150,15300,17500,21330,25750,30170,34590,39010,43430,40850,46650,52500,58300,63000,67650,72300,77000
AZ,Santa Cruz County,17400,19900,22400,24850,26850,28850,30850,32850,12490,16910,21330,24850,26850,28850,30850,32850,27850,31800,35800,39750,42950,46150,49300,52500
AZ,Yavapai County,23150,26450,29750,33050,35700,38350,41000,43650,13900,16910,21330,25750,30170,34590,39010,43430,37050,42350,47650,52900,57150,61400,65600,69850
AZ,Yuma County,17850,20400,22950,25450,27500,29550,31600,33600,12490,16910,21330,25450,27500,29550,31600,33600,28500,32600,36650,40700,44000,47250,50500,53750
