State_Alpha,County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
OR,Baker County,16900,19300,21750,24150,26100,28000,29950,31900,10150,11600,13050,14500,15650,16800,18000,19150,27050,30900,34800,38650,41750,44850,47950,51000
OR,Benton County,23850,27250,30650,34050,36750,39500,42200,44950,14300,16350,18400,20450,22100,23700,25350,27000,38150,43600,49050,54500,58850,63200,67600,71950
OR,Clackamas County,23750,27150,30550,33950,36650,39400,42100,44800,14250,16300,18350,20350,22000,23650,25250,26900,38000,43450,48900,54300,58650,63000,67350,71700
OR,Clatsop County,18850,21550,24250,26950,29100,31250,33400,35550,11300,12900,14550,16150,17450,18750,20050,21300,30150,34500,38800,43100,46550,50000,53450,56900
OR,Columbia County,23750,27150,30550,33950,36650,39400,42100,44800,14250,16300,18350,20350,22000,23650,25250,26900,38000,43450,48900,54300,58650,63000,67350,71700
OR,Coos County,16900,19300,21750,24150,26100,28000,29950,31900,10150,11600,13050,14500,15650,16800,18000,19150,27050,30900,34800,38650,41750,44850,47950,51000
OR,Crook County,17300,19750,22250,24700,26700,28650,30650,32600,10350,11850,13300,14800,16000,17150,18350,19550,27650,31600,35550,39500,42650,45800,49000,52150
OR,Curry County,16900,19300,21750,24150,26100,28000,29950,31900,10150,11600,13050,14500,15650,16800,18000,19150,27050,30900,34800,38650,41750,44850,47950,51000
OR,Deschutes County,20600,23500,26450,29400,31750,34100,36450,38800,12350,14100,15900,17650,19050,20450,21900,23300,32950,37650,42350,47050,50800,54600,58350,62100
OR,Douglas County,16950,19350,21800,24200,26150,28050,30000,31950,10150,11600,13050,14500,15650,16800,18000,19150,27100,30950,34850,38700,41800,44900,48000,51100
OR,Gilliam County,17550,20100,22600,25100,27100,29100,31100,33150,10550,12050,13550,15050,16250,17450,18650,19850,28100,32100,36150,40150,43350,46550,49800,53000
OR,Grant County,16900,19300,21750,24150,26100,28000,29950,31900,10150,11600,13050,14500,15650,16800,18000,19150,27050,30900,34800,38650,41750,44850,47950,51000
OR,Harney County,16900,19300,21750,24150,26100,28000,29950,31900,10150,11600,13050,14500,15650,16800,18000,19150,27050,30900,34800,38650,41750,44850,47950,51000
OR,Hood River County,17700,20250,22750,25300,27300,29350,31350,33400,10650,12150,13700,15200,16400,17650,18850,20050,28350,32400,36450,40500,43750,47000,50200,53450
OR,Jackson County,18500,21150,23800,26450,28550,30700,32800,34900,11100,12700,14250,15850,17100,18400,19650,20900,29600,33850,38050,42300,45700,49050,52450,55850
OR,Jefferson County,16900,19300,21750,24150,26100,28000,29950,31900,10150,11600,13050,14500,15650,16800,18000,19150,27050,30900,34800,38650,41750,44850,47950,51000
OR,Josephine County,16900,19300,21750,24150,26100,28000,29950,31900,10150,11600,13050,14500,15650,16800,18000,19150,27050,30900,34800,38650,41750,44850,47950,51000
OR,Klamath County,16900,19300,21750,24150,26100,28000,29950,31900,10150,11600,13050,14500,15650,16800,18000,19150,27050,30900,34800,38650,41750,44850,47950,51000
OR,Lake County,16900,19300,21750,24150,26100,28000,29950,31900,10150,11600,13050,14500,15650,16800,18000,19150,27050,30900,34800,38650,41750,44850,47950,51000
OR,Lane County,19450,22200,25000,27750,29950,32200,34400,36650,11650,13300,15000,16650,18000,19300,20650,22000,31100,35500,39950,44400,47950,51500,55050,58600
OR,Lincoln County,16900,19300,21750,24150,26100,28000,29950,31900,10150,11600,13050,14500,15650,16800,18000,19150,27050,30900,34800,38650,41750,44850,47950,51000
OR,Linn County,18700,21350,24050,26700,28850,30950,33100,35250,11200,12800,14400,16000,17300,18550,19850,21100,29900,34150,38450,42700,46100,49550,52950,56350
OR,Malheur County,16900,19300,21750,24150,26100,28000,29950,31900,10150,11600,13050,14500,15650,16800,18000,19150,27050,30900,34800,38650,41750,44850,47950,51000
OR,Marion County,19900,22700,25550,28400,30650,32950,35200,37500,11950,13650,15350,17050,18400,19800,21150,22500,31800,36350,40900,45450,49100,52700,56350,60000
OR,Morrow County,17300,19750,22250,24700,26700,28650,30650,32600,10350,11850,13300,14800,16000,17150,18350,19550,27650,31600,35550,39500,42650,45800,49000,52150
OR,Multnomah County,23750,27150,30550,33950,36650,39400,42100,44800,14250,16300,18350,20350,22000,23650,25250,26900,38000,43450,48900,54300,58650,63000,67350,71700
OR,Polk County,19900,22700,25550,28400,30650,32950,35200,37500,11950,13650,15350,17050,18400,19800,21150,22500,31800,36350,40900,45450,49100,52700,56350,60000
OR,Sherman County,18550,21200,23850,26500,28600,30750,32850,35000,11150,12700,14300,15900,17150,18450,19700,21000,29700,33900,38150,42400,45800,49200,52600,55950
OR,Tillamook County,17150,19600,22050,24500,26450,28400,30400,32350,10300,11750,13250,14700,15900,17050,18250,19400,27450,31350,35300,39200,42350,45450,48600,51750
OR,Umatilla County,18200,20800,23400,26000,28100,30150,32250,34300,10900,12500,14050,15600,16850,18100,19350,20600,29100,33300,37450,41600,44950,48250,51600,54900
OR,Union County,17250,19700,22200,24650,26600,28600,30550,32550,10350,11850,13300,14800,16000,17150,18350,19550,27600,31550,35500,39450,42600,45750,48900,52050
OR,Wallowa County,16900,19300,21750,24150,26100,28000,29950,31900,10150,11600,13050,14500,15650,16800,18000,19150,27050,30900,34800,38650,41750,44850,47950,51000
OR,Wasco County,18150,20700,23300,25900,27950,30050,32100,34200,10900,12450,14000,15550,16800,18050,19300,20550,29000,33150,37300,41450,44750,48100,51400,54700
OR,Washington County,23750,27150,30550,33950,36650,39400,42100,44800,14250,16300,18350,20350,22000,23650,25250,26900,38000,43450,48900,54300,58650,63000,67350,71700
OR,Wheeler County,16900,19300,21750,24150,26100,28000,29950,31900,10150,11600,13050,14500,15650,16800,18000,19150,27050,30900,34800,38650,41750,44850,47950,51000
OR,Yamhill County,23750,27150,30550,33950,36650,39400,42100,44800,14250,16300,18350,20350,22000,23650,25250,26900,38000,43450,48900,54300,58650,63000,67350,71700
