State_Alpha,County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
OR,Baker County,19250,22000,24750,27450,29650,31850,34050,36250,12140,16460,20780,25100,29420,31850,34050,36250,30750,35150,39550,43900,47450,50950,54450,57950
OR,Benton County,29450,33650,37850,42050,45450,48800,52150,55550,17700,20200,22750,25250,29420,33740,38060,42380,47150,53850,60600,67300,72700,78100,83500,88850
OR,Clackamas County,28500,32600,36650,40700,44000,47250,50500,53750,17100,19550,22000,25100,29420,33740,38060,42380,45600,52100,58600,65100,70350,75550,80750,85950
OR,Clatsop County,21700,24800,27900,31000,33500,36000,38450,40950,13050,16460,20780,25100,29420,33740,38060,40950,34750,39700,44650,49600,53600,57550,61550,65500
OR,Columbia County,28500,32600,36650,40700,44000,47250,50500,53750,17100,19550,22000,25100,29420,33740,38060,42380,45600,52100,58600,65100,70350,75550,80750,85950
OR,Coos County,19150,21900,24650,27350,29550,31750,33950,36150,12140,16460,20780,25100,29420,31750,33950,36150,30650,35000,39400,43750,47250,50750,54250,57750
OR,Crook County,19150,21900,24650,27350,29550,31750,33950,36150,12140,16460,20780,25100,29420,31750,33950,36150,30650,35000,39400,43750,47250,50750,54250,57750
OR,Curry County,19150,21900,24650,27350,29550,31750,33950,36150,12140,16460,20780,25100,29420,31750,33950,36150,30650,35000,39400,43750,47250,50750,54250,57750
OR,Deschutes County,24400,27850,31350,34800,37600,40400,43200,45950,14650,16750,20780,25100,29420,33740,38060,42380,39000,44600,50150,55700,60200,64650,69100,73550
OR,Douglas County,19150,21900,24650,27350,29550,31750,33950,36150,12140,16460,20780,25100,29420,31750,33950,36150,30650,35000,39400,43750,47250,50750,54250,57750
OR,Gilliam County,21500,24550,27600,30650,33150,35600,38050,40500,12900,16460,20780,25100,29420,33740,38050,40500,34350,39250,44150,49050,53000,56900,60850,64750
