State_Alpha,County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
OR,Baker County,22550,25800,29000,32200,34800,37400,39950,42550,13550,17420,21960,26500,31040,35580,39950,42550,36050,41200,46350,51500,55650,59750,63900,68000
OR,Benton County,29750,34000,38250,42500,45900,49300,52700,56100,17850,20400,22950,26500,31040,35580,40120,44660,47600,54400,61200,68000,73450,78900,84350,89800
OR,Clackamas County,33850,38700,43550,48350,52250,56100,60000,63850,20300,23200,26100,29000,31350,35580,40120,44660,54150,61900,69650,77350,83550,89750,95950,102150
OR,Clatsop County,25550,29200,32850,36450,39400,42300,45200,48150,15300,17500,21960,26500,31040,35580,40120,44660,40850,46650,52500,58300,63000,67650,72300,77000
OR,Columbia County,33850,38700,43550,48350,52250,56100,60000,63850,20300,23200,26100,29000,31350,35580,40120,44660,54150,61900,69650,77350,83550,89750,95950,102150
OR,Coos County,22550,25800,29000,32200,34800,37400,39950,42550,13550,17420,21960,26500,31040,35580,39950,42550,36050,41200,46350,51500,55650,59750,63900,68000
OR,Crook County,22550,25800,29000,32200,34800,37400,39950,42550,13550,17420,21960,26500,31040,35580,39950,42550,36050,41200,46350,51500,55650,59750,63900,68000
OR,Curry County,22550,25800,29000,32200,34800,37400,39950,42550,13550,17420,21960,26500,31040,35580,39950,42550,36050,41200,46350,51500,55650,59750,63900,68000
OR,Deschutes County,28150,32200,36200,40200,43450,46650,49850,53100,16900,19300,21960,26500,31040,35580,40120,44660,45050,51450,57900,64300,69450,74600,79750,84900
OR,Douglas County,23000,26250,29550,32800,35450,38050,40700,43300,13800,17420,21960,26500,31040,35580,40120,43300,36750,42000,47250,52500,56700,60900,65100,69300
OR,Gilliam County,22550,25800,29000,32200,34800,37400,39950,42550,13550,17420,21960,26500,31040,35580,39950,42550,36050,41200,46350,51500,55650,59750,63900,68000
OR,Grant County,22550,25800,29000,32200,34800,37400,39950,42550,13550,17420,21960,26500,31040,35580,39950,42550,36050,41200,46350,51500,55650,59750,63900,68000
OR,Harney County,22550,25800,29000,32200,34800,37400,39950,42550,13550,17420,21960,26500,31040,35580,39950,42550,36050,41200,46350,51500,55650,59750,63900,68000
OR,Hood River County,26350,30100,33850,37600,40650,43650,46650,49650,15800,18050,21960,26500,31040,35580,40120,44660,42150,48150,54150,60150,65000,69800,74600,79400
OR,Jackson County,23950,27350,30750,34150,36900,39650,42350,45100,14350,17420,21960,26500,31040,35580,40120,44660,38300,43750,49200,54650,59050,63400,67800,72150
OR,Jefferson County,22550,25800,29000,32200,34800,37400,39950,42550,13550,17420,21960,26500,31040,35580,39950,42550,36050,41200,46350,51500,55650,59750,63900,68000
OR,Josephine County,22800,26050,29300,32550,35200,37800,40400,43000,13700,17420,21960,26500,31040,35580,40120,43000,36450,41650,46850,52050,56250,60400,64550,68750
OR,Klamath County,22550,25800,29000,32200,34800,37400,39950,42550,13550,17420,21960,26500,31040,35580,39950,42550,36050,41200,46350,51500,55650,59750,63900,68000
OR,Lake County,22550,25800,29000,32200,34800,37400,39950,42550,13550,17420,21960,26500,31040,35580,39950,42550,36050,41200,46350,51500,55650,59750,63900,68000
OR,Lane County,24950,28500,32050,35600,38450,41300,44150,47000,14950,17420,21960,26500,31040,35580,40120,44660,39900,45600,51300,56950,61550,66100,70650,75200
OR,Lincoln County,22550,25800,29000,32200,34800,37400,39950,42550,13550,17420,21960,26500,31040,35580,39950,42550,36050,41200,46350,51500,55650,59750,63900,68000
OR,Linn County,23550,26900,30250,33600,36300,39000,41700,44400,14150,17420,21960,26500,31040,35580,40120,44400,37650,43000,48400,53750,58050,62350,66650,70950
OR,Malheur County,22550,25800,29000,32200,34800,37400,39950,42550,13550,17420,21960,26500,31040,35580,39950,42550,36050,41200,46350,51500,55650,59750,63900,68000
OR,Marion County,24750,28300,31850,35350,38200,41050,43850,46700,14850,17420,21960,26500,31040,35580,40120,44660,39600,45250,50900,56550,61100,65600,70150,74650
OR,Morrow County,23050,26350,29650,32900,35550,38200,40800,43450,13850,17420,21960,26500,31040,35580,40120,43450,36900,42150,47400,52650,56900,61100,65300,69500
OR,Multnomah County,33850,38700,43550,48350,52250,56100,60000,63850,20300,23200,26100,29000,31350,35580,40120,44660,54150,61900,69650,77350,83550,89750,95950,102150
OR,Polk County,24750,28300,31850,35350,38200,41050,43850,46700,14850,17420,21960,26500,31040,35580,40120,44660,39600,45250,50900,56550,61100,65600,70150,74650
OR,Sherman County,23500,26850,30200,33550,36250,38950,41650,44300,14150,17420,21960,26500,31040,35580,40120,44300,37600,43000,48350,53700,58000,62300,66600,70900
OR,Tillamook County,22550,25800,29000,32200,34800,37400,39950,42550,13550,17420,21960,26500,31040,35580,39950,42550,36050,41200,46350,51500,55650,59750,63900,68000
OR,Umatilla County,24000,27400,30850,34250,37000,39750,42500,45250,14400,17420,21960,26500,31040,35580,40120,44660,38400,43850,49350,54800,59200,63600,68000,72350
