State_Alpha,County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
AR,Arkansas County,17500,20000,22500,25000,27000,29000,31000,33000,12060,16240,20420,24600,27000,29000,31000,33000,28000,32000,36000,40000,43200,46400,49600,52800
AR,Ashley County,16300,18600,20950,23250,25150,27000,28850,30700,12060,16240,20420,23250,25150,27000,28850,30700,26050,29800,33500,37200,40200,43200,46150,49150
AR,Baxter County,17100,19550,22000,24400,26400,28350,30300,32250,12060,16240,20420,24400,26400,28350,30300,32250,27350,31250,35150,39050,42200,45300,48450,51550
AR,Benton County,23100,26400,29700,32950,35600,38250,40900,43500,13850,16240,20420,24600,28780,32960,37140,41320,36900,42150,47400,52650,56900,61100,65300,69500
AR,Boone County,17150,19600,22050,24500,26500,28450,30400,32350,12060,16240,20420,24500,26500,28450,30400,32350,27450,31400,35300,39200,42350,45500,48650,51750
AR,Bradley County,16300,18600,20950,23250,25150,27000,28850,30700,12060,16240,20420,23250,25150,27000,28850,30700,26050,29800,33500,37200,40200,43200,46150,49150
AR,Calhoun County,16950,19400,21800,24200,26150,28100,30050,31950,12060,16240,20420,24200,26150,28100,30050,31950,27100,31000,34850,38700,41800,44900,48000,51100
AR,Carroll County,16400,18750,21100,23400,25300,27150,29050,30900,12060,16240,20420,23400,25300,27150,29050,30900,26250,30000,33750,37450,40450,43450,46450,49450
AR,Chicot County,16300,18600,20950,23250,25150,27000,28850,30700,12060,16240,20420,23250,25150,27000,28850,30700,26050,29800,33500,37200,40200,43200,46150,49150
AR,Clark County,18100,20650,23250,25800,27900,29950,32000,34100,12060,16240,20420,24600,27900,29950,32000,34100,28950,33050,37200,41300,44650,47950,51250,54550
AR,Clay County,16300,18600,20950,23250,25150,27000,28850,30700,12060,16240,20420,23250,25150,27000,28850,30700,26050,29800,33500,37200,40200,43200,46150,49150
AR,Cleburne County,18450,21050,23700,26300,28450,30550,32650,34750,12060,16240,20420,24600,28450,30550,32650,34750,29500,33700,37900,42100,45500,48850,52250,55600
AR,Cleveland County,16700,19100,21500,23850,25800,27700,29600,31500,12060,16240,20420,23850,25800,27700,29600,31500,26750,30550,34350,38150,41250,44300,47350,50400
AR,Columbia County,18250,20850,23450,26050,28150,30250,32350,34400,12060,16240,20420,24600,28150,30250,32350,34400,29200,33350,37500,41650,45000,48350,51650,55000
AR,Conway County,17450,19950,22450,24900,26900,28900,30900,32900,12060,16240,20420,24600,26900,28900,30900,32900,27900,31900,35900,39850,43050,46250,49450,52650
AR,Craighead County,17900,20450,23000,25550,27600,29650,31700,33750,12060,16240,20420,24600,27600,29650,31700,33750,28650,32750,36850,40900,44200,47450,50750,54000
AR,Crawford County,17450,19950,22450,24900,26900,28900,30900,32900,12060,16240,20420,24600,26900,28900,30900,32900,27900,31900,35900,39850,43050,46250,49450,52650
AR,Crittenden County,21000,24000,27000,30000,32400,34800,37200,39600,12600,16240,20420,24600,28780,32960,37140,39600,33600,38400,43200,48000,51850,55700,59550,63400
AR,Cross County,17100,19550,22000,24400,26400,28350,30300,32250,12060,16240,20420,24400,26400,28350,30300,32250,27350,31250,35150,39050,42200,45300,48450,51550
AR,Dallas County,16750,19150,21550,23900,25850,27750,29650,31550,12060,16240,20420,23900,25850,27750,29650,31550,26800,30600,34450,38250,41350,44400,47450,50500
AR,Desha County,16300,18600,20950,23250,25150,27000,28850,30700,12060,16240,20420,23250,25150,27000,28850,30700,26050,29800,33500,37200,40200,43200,46150,49150
AR,Drew County,16300,18600,20950,23250,25150,27000,28850,30700,12060,16240,20420,23250,25150,27000,28850,30700,26050,29800,33500,37200,40200,43200,46150,49150
AR,Faulkner County,21900,25000,28150,31250,33750,36250,38750,41250,13150,16240,20420,24600,28780,32960,37140,41250,35000,40000,45000,50000,54000,58000,62000,66000
AR,Franklin County,16300,18600,20950,23250,25150,27000,28850,30700,12060,16240,20420,23250,25150,27000,28850,30700,26050,29800,33500,37200,40200,43200,46150,49150
AR,Fulton County,16300,18600,20950,23250,25150,27000,28850,30700,12060,16240,20420,23250,25150,27000,28850,30700,26050,29800,33500,37200,40200,43200,46150,49150
AR,Garland County,19050,21800,24500,27200,29400,31600,33750,35950,12060,16240,20420,24600,28780,31600,33750,35950,30450,34800,39150,43500,47000,50500,53950,57450
AR,Grant County,20550,23450,26400,29300,31650,34000,36350,38700,12350,16240,20420,24600,28780,32960,36350,38700,32850,37550,42250,46900,50700,54450,58200,61950
AR,Greene County,17750,20300,22850,25350,27400,29450,31450,33500,12060,16240,20420,24600,27400,29450,31450,33500,28400,32450,36500,40550,43800,47050,50300,53550
AR,Hempstead County,16300,18600,20950,23250,25150,27000,28850,30700,12060,16240,20420,23250,25150,27000,28850,30700,26050,29800,33500,37200,40200,43200,46150,49150
AR,Hot Spring County,18000,20550,23100,25650,27750,29800,31850,33900,12060,16240,20420,24600,27750,29800,31850,33900,28750,32850,36950,41050,44350,47650,50950,54200
AR,Howard County,16300,18600,20950,23250,25150,27000,28850,30700,12060,16240,20420,23250,25150,27000,28850,30700,26050,29800,33500,37200,40200,43200,46150,49150
AR,Independence County,16300,18600,20950,23250,25150,27000,28850,30700,12060,16240,20420,23250,25150,27000,28850,30700,26050,29800,33500,37200,40200,43200,46150,49150
AR,Izard County,16300,18600,20950,23250,25150,27000,28850,30700,12060,16240,20420,23250,25150,27000,28850,30700,26050,29800,33500,37200,40200,43200,46150,49150
AR,Jackson County,16300,18600,20950,23250,25150,27000,28850,30700,12060,16240,20420,23250,25150,27000,28850,30700,26050,29800,33500,37200,40200,43200,46150,49150
AR,Jefferson County,16700,19100,21500,23850,25800,27700,29600,31500,12060,16240,20420,23850,25800,27700,29600,31500,26750,30550,34350,38150,41250,44300,47350,50400
AR,Johnson County,16300,18600,20950,23250,25150,27000,28850,30700,12060,16240,20420,23250,25150,27000,28850,30700,26050,29800,33500,37200,40200,43200,46150,49150
AR,Lafayette County,16300,18600,20950,23250,25150,27000,28850,30700,12060,16240,20420,23250,25150,27000,28850,30700,26050,29800,33500,37200,40200,43200,46150,49150
AR,Lawrence County,16300,18600,20950,23250,25150,27000,28850,30700,12060,16240,20420,23250,25150,27000,28850,30700,26050,29800,33500,37200,40200,43200,46150,49150
AR,Lee County,16300,18600,20950,23250,25150,27000,28850,30700,12060,16240,20420,23250,25150,27000,28850,30700,26050,29800,33500,37200,40200,43200,46150,49150
AR,Lincoln County,16700,19100,21500,23850,25800,27700,29600,31500,12060,16240,20420,23850,25800,27700,29600,31500,26750,30550,34350,38150,41250,44300,47350,50400
