fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state_code,County_Name,pop2017,state,metro
567,653,854,1121,1204,4,Apache County,71600,AZ,0
686,690,907,1288,1552,4,Cochise County,126515,AZ,1
1138,1166,1474,1868,2245,4,Coconino County,138640,AZ,1
780,785,1033,1416,1421,4,Gila County,53145,AZ,0
821,824,957,1359,1517,4,Graham County,37700,AZ,0
573,752,857,1069,1201,4,Greenlee County,9370,AZ,0
710,808,1063,1446,1523,4,La Paz County,20475,AZ,0
1005,1091,1311,1825,2078,4,Maricopa County,4155500,AZ,1
667,766,969,1364,1539,4,Mohave County,204690,AZ,1
633,715,941,1237,1307,4,Navajo County,107900,AZ,0
665,761,1001,1422,1685,4,Pima County,1007255,AZ,1
1005,1091,1311,1825,2078,4,Pinal County,405535,AZ,1
574,643,846,1143,1147,4,Santa Cruz County,46360,AZ,0
733,894,1103,1537,1724,4,Yavapai County,220970,AZ,1
725,736,968,1375,1657,4,Yuma County,204280,AZ,1
