State,County_Name,Ttl_Incarc,Ttl_Minority_Incarc,Ttl_White_Incarc
Missouri,Adair County,0,0,0
Missouri,Andrew County,0,0,0
Missouri,Atchison County,0,0,0
Missouri,Audrain County,1431,435,996
Missouri,Barry County,0,0,0
Missouri,Barton County,0,0,0
Missouri,Bates County,0,0,0
Missouri,Benton County,0,0,0
Missouri,Bollinger County,0,0,0
Missouri,Boone County,0,0,0
Missouri,Buchanan County,2049,638,1411
Missouri,Butler County,0,0,0
Missouri,Caldwell County,0,0,0
Missouri,Callaway County,1323,284,1039
Missouri,Camden County,0,0,0
Missouri,Cape Girardeau County,0,0,0
Missouri,Carroll County,0,0,0
Missouri,Carter County,0,0,0
Missouri,Cass County,0,0,0
Missouri,Cedar County,0,0,0
Missouri,Chariton County,0,0,0
Missouri,Christian County,0,0,0
Missouri,Clark County,0,0,0
Missouri,Clay County,0,0,0
Missouri,Clinton County,0,0,0
Missouri,Cole County,3492,1676,1816
Missouri,Cooper County,1283,595,688
Missouri,Crawford County,0,0,0
Missouri,Dade County,0,0,0
Missouri,Dallas County,0,0,0
Missouri,Daviess County,0,0,0
Missouri,DeKalb County,3396,1556,1840
Missouri,Dent County,0,0,0
Missouri,Douglas County,0,0,0
Missouri,Dunklin County,0,0,0
Missouri,Franklin County,0,0,0
Missouri,Gasconade County,0,0,0
Missouri,Gentry County,0,0,0
Missouri,Greene County,1268,779,489
Missouri,Grundy County,0,0,0
Missouri,Harrison County,0,0,0
Missouri,Henry County,0,0,0
Missouri,Hickory County,0,0,0
Missouri,Holt County,0,0,0
Missouri,Howard County,0,0,0
Missouri,Howell County,0,0,0
Missouri,Iron County,0,0,0
Missouri,Jackson County,0,0,0
Missouri,Jasper County,0,0,0
Missouri,Jefferson County,0,0,0
Missouri,Johnson County,0,0,0
Missouri,Knox County,0,0,0
Missouri,Laclede County,0,0,0
Missouri,Lafayette County,0,0,0
Missouri,Lawrence County,0,0,0
Missouri,Lewis County,0,0,0
Missouri,Lincoln County,0,0,0
Missouri,Linn County,0,0,0
Missouri,Livingston County,971,262,709
Missouri,McDonald County,0,0,0
Missouri,Macon County,0,0,0
Missouri,Madison County,0,0,0
Missouri,Maries County,0,0,0
Missouri,Marion County,0,0,0
Missouri,Mercer County,0,0,0
Missouri,Miller County,0,0,0
Missouri,Mississippi County,1609,1030,579
Missouri,Moniteau County,1153,534,619
Missouri,Monroe County,0,0,0
Missouri,Montgomery County,0,0,0
Missouri,Morgan County,0,0,0
Missouri,New Madrid County,0,0,0
Missouri,Newton County,0,0,0
Missouri,Nodaway County,511,169,342
Missouri,Oregon County,0,0,0
Missouri,Osage County,70,1,69
Missouri,Ozark County,0,0,0
Missouri,Pemiscot County,0,0,0
Missouri,Perry County,0,0,0
Missouri,Pettis County,0,0,0
Missouri,Phelps County,0,0,0
Missouri,Pike County,1929,821,1108
Missouri,Platte County,0,0,0
Missouri,Polk County,0,0,0
Missouri,Pulaski County,0,0,0
Missouri,Putnam County,0,0,0
Missouri,Ralls County,0,0,0
Missouri,Randolph County,1715,548,1167
Missouri,Ray County,0,0,0
Missouri,Reynolds County,0,0,0
Missouri,Ripley County,0,0,0
Missouri,St. Charles County,0,0,0
Missouri,St. Clair County,0,0,0
Missouri,Ste. Genevieve County,0,0,0
Missouri,St. Francois County,5206,2266,2940
Missouri,St. Louis County,1085,484,601
Missouri,Saline County,0,0,0
Missouri,Schuyler County,0,0,0
Missouri,Scotland County,0,0,0
Missouri,Scott County,0,0,0
Missouri,Shannon County,0,0,0
Missouri,Shelby County,0,0,0
Missouri,Stoddard County,0,0,0
Missouri,Stone County,0,0,0
Missouri,Sullivan County,0,0,0
Missouri,Taney County,0,0,0
Missouri,Texas County,1602,847,755
Missouri,Vernon County,0,0,0
Missouri,Warren County,0,0,0
Missouri,Washington County,902,458,444
Missouri,Wayne County,0,0,0
Missouri,Webster County,631,224,407
Missouri,Worth County,0,0,0
Missouri,Wright County,0,0,0
Missouri,St. Louis city,0,0,0
