sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Fairfield County,9001,-1,-1,15947.0,-1.0,6.0,13.0,2.1,33096.0,371.0,841.0,16.2,7.9,9.0,30.0,21.0,15.0,26.0,33.0,4.0,60.0,19.0,93.0,78.0,13.0,27.0,79.0,37.0,29.0,24.0,15.0,5.0,43.0,15.0,37.0,5.0,72.0,38.0,0.0,1.0,34.0,26.0,88.0,71.0,28.0,48.0,26.0,26.0,7.0,61,17,19,-1,-1,-1,-1,-1,CT,-1,-1,fairfield ct,28.0,72.0,28.0,0,0
9,1,All HUD,-1,Hartford County,9003,-1,-1,22492.0,-1.0,5.0,12.0,2.1,48317.0,324.0,686.0,14.0,6.6,11.0,34.0,20.0,14.0,20.0,29.0,9.0,58.0,20.0,95.0,77.0,12.0,30.0,80.0,40.0,31.0,31.0,18.0,5.0,46.0,17.0,32.0,4.0,72.0,28.0,0.0,1.0,44.0,26.0,85.0,76.0,33.0,44.0,29.0,27.0,8.0,56,23,24,-1,-1,-1,-1,-1,CT,-1,-1,hartford ct,28.0,72.0,28.0,0,0
9,1,All HUD,-1,Litchfield County,9005,-1,-1,1606.0,-1.0,6.0,12.0,1.6,2589.0,326.0,515.0,14.7,9.1,4.0,28.0,28.0,19.0,20.0,18.0,3.0,77.0,18.0,77.0,60.0,7.0,18.0,75.0,22.0,48.0,20.0,24.0,5.0,31.0,16.0,48.0,11.0,16.0,4.0,1.0,0.0,10.0,11.0,74.0,66.0,30.0,63.0,25.0,12.0,7.0,7,6,38,-1,-1,-1,-1,-1,CT,-1,-1,litchfield ct,84.0,16.0,84.0,0,0
9,1,All HUD,-1,Middlesex County,9007,-1,-1,1751.0,-1.0,5.0,14.0,1.8,3196.0,355.0,630.0,15.0,8.3,5.0,31.0,24.0,17.0,23.0,25.0,5.0,68.0,23.0,95.0,72.0,7.0,26.0,77.0,31.0,43.0,28.0,23.0,4.0,40.0,16.0,40.0,6.0,40.0,24.0,0.0,0.0,16.0,12.0,78.0,56.0,21.0,54.0,29.0,18.0,7.0,25,13,38,-1,-1,-1,-1,-1,CT,-1,-1,middlesex ct,60.0,40.0,60.0,0,0
9,1,All HUD,-1,New Haven County,9009,-1,-1,17693.0,-1.0,6.0,12.0,2.1,36349.0,335.0,710.0,14.4,7.0,10.0,30.0,23.0,16.0,21.0,26.0,7.0,64.0,21.0,92.0,72.0,10.0,29.0,79.0,37.0,33.0,23.0,17.0,6.0,43.0,14.0,37.0,7.0,58.0,27.0,0.0,0.0,30.0,19.0,76.0,65.0,26.0,47.0,29.0,25.0,9.0,47,20,25,-1,-1,-1,-1,-1,CT,-1,-1,new haven ct,42.0,58.0,42.0,0,0
9,1,All HUD,-1,New London County,9011,-1,-1,3798.0,-1.0,6.0,12.0,2.0,7569.0,330.0,671.0,14.5,7.3,9.0,29.0,23.0,18.0,22.0,27.0,7.0,63.0,22.0,95.0,71.0,9.0,31.0,82.0,38.0,29.0,15.0,14.0,7.0,40.0,13.0,39.0,7.0,33.0,16.0,1.0,1.0,15.0,17.0,70.0,65.0,31.0,49.0,29.0,22.0,6.0,32,15,28,-1,-1,-1,-1,-1,CT,-1,-1,new london ct,67.0,33.0,67.0,0,0
9,1,All HUD,-1,Tolland County,9013,-1,-1,1229.0,-1.0,6.0,14.0,1.8,2158.0,350.0,707.0,16.1,9.2,7.0,21.0,27.0,19.0,27.0,23.0,5.0,70.0,23.0,88.0,64.0,6.0,24.0,81.0,29.0,35.0,9.0,14.0,6.0,35.0,10.0,49.0,11.0,20.0,11.0,0.0,1.0,8.0,29.0,71.0,57.0,21.0,63.0,24.0,13.0,4.0,13,8,43,-1,-1,-1,-1,-1,CT,-1,-1,tolland ct,80.0,20.0,80.0,0,0
9,1,All HUD,-1,Windham County,9015,-1,-1,2234.0,-1.0,6.0,14.0,2.3,5101.0,344.0,571.0,15.0,6.6,9.0,29.0,22.0,18.0,22.0,35.0,7.0,55.0,20.0,83.0,65.0,15.0,35.0,80.0,45.0,28.0,33.0,16.0,11.0,51.0,13.0,25.0,3.0,30.0,4.0,0.0,0.0,26.0,20.0,65.0,66.0,36.0,35.0,42.0,23.0,7.0,25,15,40,-1,-1,-1,-1,-1,CT,-1,-1,windham ct,70.0,30.0,70.0,0,0
9,1,All HUD,-1,Missing County,9999,-1,-1,19.0,-1.0,7.0,11.0,1.1,21.0,307.0,453.0,14.3,12.9,0.0,21.0,42.0,26.0,11.0,11.0,0.0,89.0,-2.0,-2.0,-2.0,0.0,5.0,74.0,5.0,80.0,36.0,43.0,5.0,5.0,16.0,74.0,11.0,5.0,5.0,0.0,0.0,0.0,-2.0,97.0,5.0,0.0,89.0,11.0,0.0,5.0,-1,-1,-1,-1,-1,-1,-1,-1,CT,-1,-1,nan ct,95.0,5.0,95.0,0,0
9,5,S8 NC/SR,-1,Fairfield County,9001,3997,96,3708.0,99.0,6.0,7.0,1.2,4582.0,318.0,921.0,14.4,11.7,3.0,34.0,27.0,17.0,19.0,10.0,1.0,89.0,19.0,92.0,78.0,2.0,5.0,66.0,6.0,66.0,14.0,23.0,2.0,12.0,11.0,75.0,14.0,41.0,19.0,0.0,1.0,20.0,-1.0,92.0,37.0,33.0,90.0,8.0,2.0,2.0,50,14,19,-1,-1,-1,-1,-1,CT,-1,-1,fairfield ct,59.0,41.0,59.0,0,0
