State_Alpha,County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
CA,Alameda County,32200,36800,41400,46000,49700,53400,57050,60750,19350,22100,24850,27600,29850,32050,36030,40090,47350,54100,60850,67600,73050,78450,83850,89250
CA,Alpine County,28600,32650,36750,40800,44100,47350,50600,53900,17150,19600,22050,24500,27910,31970,36030,40090,44750,51150,57550,63900,69050,74150,79250,84350
CA,Amador County,25350,28950,32550,36150,39050,41950,44850,47750,15200,17400,19790,23850,27910,31970,36030,40090,40500,46300,52100,57850,62500,67150,71750,76400
CA,Butte County,19150,21900,24650,27350,29550,31750,33950,36150,11670,15730,19790,23850,27910,31750,33950,36150,30650,35000,39400,43750,47250,50750,54250,57750
CA,Calaveras County,24500,28000,31500,35000,37800,40600,43400,46200,14700,16800,19790,23850,27910,31970,36030,40090,39200,44800,50400,56000,60500,65000,69450,73950
CA,Colusa County,20100,22950,25800,28650,30950,33250,35550,37850,12050,15730,19790,23850,27910,31970,35550,37850,32100,36700,41300,45850,49550,53200,56900,60550
CA,Contra Costa County,32200,36800,41400,46000,49700,53400,57050,60750,19350,22100,24850,27600,29850,32050,36030,40090,47350,54100,60850,67600,73050,78450,83850,89250
CA,Del Norte County,19150,21900,24650,27350,29550,31750,33950,36150,11670,15730,19790,23850,27910,31750,33950,36150,30650,35000,39400,43750,47250,50750,54250,57750
CA,El Dorado County,24050,27500,30950,34350,37100,39850,42600,45350,14450,16500,19790,23850,27910,31970,36030,40090,38550,44050,49550,55050,59500,63900,68300,72700
CA,Fresno County,19150,21900,24650,27350,29550,31750,33950,36150,11670,15730,19790,23850,27910,31750,33950,36150,30650,35000,39400,43750,47250,50750,54250,57750
CA,Glenn County,19150,21900,24650,27350,29550,31750,33950,36150,11670,15730,19790,23850,27910,31750,33950,36150,30650,35000,39400,43750,47250,50750,54250,57750
CA,Humboldt County,20150,23000,25900,28750,31050,33350,35650,37950,12100,15730,19790,23850,27910,31970,35650,37950,32200,36800,41400,46000,49700,53400,57050,60750
CA,Imperial County,19150,21900,24650,27350,29550,31750,33950,36150,11670,15730,19790,23850,27910,31750,33950,36150,30650,35000,39400,43750,47250,50750,54250,57750
CA,Inyo County,24150,27600,31050,34500,37300,40050,42800,45550,14500,16600,19790,23850,27910,31970,36030,40090,38650,44200,49700,55200,59650,64050,68450,72900
CA,Kern County,19150,21900,24650,27350,29550,31750,33950,36150,11670,15730,19790,23850,27910,31750,33950,36150,30650,35000,39400,43750,47250,50750,54250,57750
CA,Kings County,19150,21900,24650,27350,29550,31750,33950,36150,11670,15730,19790,23850,27910,31750,33950,36150,30650,35000,39400,43750,47250,50750,54250,57750
CA,Lake County,19150,21900,24650,27350,29550,31750,33950,36150,11670,15730,19790,23850,27910,31750,33950,36150,30650,35000,39400,43750,47250,50750,54250,57750
CA,Lassen County,23800,27200,30600,33950,36700,39400,42100,44850,14250,16300,19790,23850,27910,31970,36030,40090,38050,43450,48900,54300,58650,63000,67350,71700
CA,Los Angeles County,28550,32600,36700,40750,44050,47300,50550,53800,17150,19600,22050,24450,27910,31970,36030,40090,45650,52200,58700,65200,70450,75650,80850,86100
CA,Madera County,19150,21900,24650,27350,29550,31750,33950,36150,11670,15730,19790,23850,27910,31750,33950,36150,30650,35000,39400,43750,47250,50750,54250,57750
CA,Marin County,38750,44300,49850,55350,59800,64250,68650,73100,23250,26600,29900,33200,35900,38550,41200,43850,62050,70900,79750,88600,95700,102800,109900,117000
CA,Mariposa County,21250,24250,27300,30300,32750,35150,37600,40000,12750,15730,19790,23850,27910,31970,36030,40000,33950,38800,43650,48500,52400,56300,60150,64050
CA,Mendocino County,19200,21950,24700,27400,29600,31800,34000,36200,11670,15730,19790,23850,27910,31800,34000,36200,30700,35100,39500,43850,47400,50900,54400,57900
CA,Merced County,19150,21900,24650,27350,29550,31750,33950,36150,11670,15730,19790,23850,27910,31750,33950,36150,30650,35000,39400,43750,47250,50750,54250,57750
CA,Modoc County,19150,21900,24650,27350,29550,31750,33950,36150,11670,15730,19790,23850,27910,31750,33950,36150,30650,35000,39400,43750,47250,50750,54250,57750
CA,Mono County,28450,32500,36550,40600,43850,47100,50350,53600,17050,19500,21950,24350,27910,31970,36030,40090,44750,51150,57550,63900,69050,74150,79250,84350
CA,Monterey County,25200,28800,32400,35950,38850,41750,44600,47500,15100,17250,19790,23850,27910,31970,36030,40090,40250,46000,51750,57500,62100,66700,71300,75900
CA,Napa County,28850,33000,37100,41200,44500,47800,51100,54400,17300,19800,22250,24700,27910,31970,36030,40090,46150,52750,59350,65900,71200,76450,81750,87000
CA,Nevada County,25350,29000,32600,36200,39100,42000,44900,47800,15200,17400,19790,23850,27910,31970,36030,40090,40550,46350,52150,57900,62550,67200,71800,76450
CA,Orange County,31650,36150,40650,45150,48800,52400,56000,59600,19000,21700,24400,27100,29300,31970,36030,40090,50600,57800,65050,72250,78050,83850,89600,95400
CA,Placer County,24050,27500,30950,34350,37100,39850,42600,45350,14450,16500,19790,23850,27910,31970,36030,40090,38550,44050,49550,55050,59500,63900,68300,72700
CA,Plumas County,19400,22150,24900,27650,29900,32100,34300,36500,11670,15730,19790,23850,27910,31970,34300,36500,31000,35400,39850,44250,47800,51350,54900,58450
CA,Riverside County,21250,24300,27350,30350,32800,35250,37650,40100,12750,15730,19790,23850,27910,31970,36030,40090,34000,38850,43700,48550,52450,56350,60250,64100
CA,Sacramento County,24050,27500,30950,34350,37100,39850,42600,45350,14450,16500,19790,23850,27910,31970,36030,40090,38550,44050,49550,55050,59500,63900,68300,72700
CA,San Benito County,26650,30450,34250,38050,41100,44150,47200,50250,16000,18300,20600,23850,27910,31970,36030,40090,42650,48750,54850,60900,65800,70650,75550,80400
CA,San Bernardino County,21250,24300,27350,30350,32800,35250,37650,40100,12750,15730,19790,23850,27910,31970,36030,40090,34000,38850,43700,48550,52450,56350,60250,64100
CA,San Diego County,27650,31600,35550,39450,42650,45800,48950,52100,16600,18950,21300,23850,27910,31970,36030,40090,44200,50500,56800,63100,68150,73200,78250,83300
CA,San Francisco County,38750,44300,49850,55350,59800,64250,68650,73100,23250,26600,29900,33200,35900,38550,41200,43850,62050,70900,79750,88600,95700,102800,109900,117000
CA,San Joaquin County,21000,24000,27000,29950,32350,34750,37150,39550,12600,15730,19790,23850,27910,31970,36030,39550,33550,38350,43150,47900,51750,55600,59400,63250
CA,San Luis Obispo County,26350,30100,33850,37600,40650,43650,46650,49650,15800,18050,20300,23850,27910,31970,36030,40090,42150,48150,54150,60150,65000,69800,74600,79400
CA,San Mateo County,38750,44300,49850,55350,59800,64250,68650,73100,23250,26600,29900,33200,35900,38550,41200,43850,62050,70900,79750,88600,95700,102800,109900,117000
