fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state_code,County_Name,pop2017,state,metro
784,864,1038,1369,1408,12,Alachua County,259865,FL,1
565,617,812,1091,1390,12,Baker County,27535,FL,1
903,1010,1170,1613,1983,12,Bay County,180115,FL,1
654,665,758,1077,1297,12,Bradford County,26775,FL,0
815,984,1196,1596,1921,12,Brevard County,568185,FL,1
1127,1240,1556,2207,2663,12,Broward County,1890415,FL,1
653,664,757,1075,1076,12,Calhoun County,14460,FL,0
832,928,1142,1622,1955,12,Charlotte County,173235,FL,1
695,717,943,1316,1614,12,Citrus County,141375,FL,1
827,995,1188,1542,1948,12,Clay County,203290,FL,1
1106,1295,1583,2078,2153,12,Collier County,356775,FL,1
614,663,873,1105,1184,12,Columbia County,68485,FL,0
653,664,757,1023,1027,12,DeSoto County,35675,FL,0
653,664,757,1031,1176,12,Dixie County,16325,FL,0
827,995,1188,1542,1948,12,Duval County,912045,FL,1
844,877,1012,1424,1732,12,Escambia County,309925,FL,1
800,925,1193,1575,1809,12,Flagler County,105015,FL,1
653,664,757,1075,1296,12,Franklin County,11675,FL,0
837,941,1124,1470,1596,12,Gadsden County,46115,FL,1
784,864,1038,1369,1408,12,Gilchrist County,17190,FL,1
702,706,821,1015,1167,12,Glades County,13195,FL,0
775,780,1026,1268,1716,12,Gulf County,16020,FL,0
572,575,757,1075,1144,12,Hamilton County,14240,FL,0
591,595,783,971,1202,12,Hardee County,27325,FL,0
653,664,757,1075,1244,12,Hendry County,39065,FL,0
1044,1110,1347,1732,2133,12,Hernando County,179145,FL,1
642,709,933,1178,1329,12,Highlands County,100175,FL,1
1044,1110,1347,1732,2133,12,Hillsborough County,1351085,FL,1
581,585,757,985,1296,12,Holmes County,19485,FL,0
754,941,1135,1480,1889,12,Indian River County,147980,FL,1
607,610,757,993,1086,12,Jackson County,48570,FL,0
837,941,1124,1470,1596,12,Jefferson County,14085,FL,1
707,719,820,1030,1166,12,Lafayette County,8685,FL,0
1152,1237,1422,1827,2211,12,Lake County,326215,FL,1
976,979,1231,1603,1820,12,Lee County,700165,FL,1
837,941,1124,1470,1596,12,Leon County,285890,FL,1
572,575,757,1021,1136,12,Levy County,39715,FL,1
653,664,757,936,1058,12,Liberty County,8345,FL,0
653,664,757,1041,1296,12,Madison County,18520,FL,0
920,1081,1385,1835,2185,12,Manatee County,363540,FL,1
740,806,995,1285,1418,12,Marion County,343780,FL,1
980,987,1275,1711,1962,12,Martin County,155720,FL,1
1162,1332,1672,2220,2631,12,Miami-Dade County,2702600,FL,1
1333,1370,1759,2261,2993,12,Monroe County,76745,FL,0
827,995,1188,1542,1948,12,Nassau County,78435,FL,1
981,987,1172,1542,1997,12,Okaloosa County,197590,FL,1
659,663,873,1096,1241,12,Okeechobee County,40230,FL,0
1152,1237,1422,1827,2211,12,Orange County,1290215,FL,1
1152,1237,1422,1827,2211,12,Osceola County,325170,FL,1
1049,1274,1578,2120,2575,12,Palm Beach County,1426770,FL,1
1044,1110,1347,1732,2133,12,Pasco County,498135,FL,1
1044,1110,1347,1732,2133,12,Pinellas County,949840,FL,1
830,836,1056,1418,1807,12,Polk County,652255,FL,1
581,585,770,987,1095,12,Putnam County,72435,FL,0
827,995,1188,1542,1948,12,St. Johns County,226580,FL,1
980,987,1275,1711,1962,12,St. Lucie County,298765,FL,1
844,877,1012,1424,1732,12,Santa Rosa County,166780,FL,1
920,1081,1385,1835,2185,12,Sarasota County,404840,FL,1
1152,1237,1422,1827,2211,12,Seminole County,449260,FL,1
751,756,995,1344,1349,12,Sumter County,116755,FL,1
653,664,757,987,1115,12,Suwannee County,43815,FL,0
653,664,757,984,1076,12,Taylor County,22350,FL,0
653,664,757,940,1296,12,Union County,15300,FL,0
754,931,1135,1505,1580,12,Volusia County,518660,FL,1
767,863,1025,1267,1754,12,Wakulla County,31585,FL,1
786,885,1008,1326,1456,12,Walton County,63455,FL,1
572,575,757,1062,1296,12,Washington County,24470,FL,0
