fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state_code,County_Name,pop2017,state,metro
579,582,740,1000,1004,40,Adair County,22135,OK,0
570,574,755,935,1105,40,Alfalfa County,5875,OK,0
581,582,740,1051,1146,40,Atoka County,13900,OK,0
574,578,740,927,1004,40,Beaver County,5445,OK,0
616,620,816,1009,1194,40,Beckham County,22970,OK,0
562,566,740,987,1267,40,Blaine County,9680,OK,0
581,584,769,1048,1099,40,Bryan County,45070,OK,0
501,562,740,915,1057,40,Caddo County,29435,OK,0
716,746,927,1239,1455,40,Canadian County,132920,OK,1
634,638,793,996,1257,40,Carter County,48405,OK,0
598,601,740,937,1069,40,Cherokee County,48405,OK,0
492,562,740,915,1004,40,Choctaw County,14980,OK,0
574,578,740,1051,1185,40,Cimarron County,2220,OK,0
716,746,927,1239,1455,40,Cleveland County,274025,OK,1
559,562,740,1000,1100,40,Coal County,5665,OK,0
590,594,771,1095,1320,40,Comanche County,123065,OK,1
567,571,740,996,1004,40,Cotton County,6000,OK,1
585,589,771,1018,1046,40,Craig County,14565,OK,0
646,724,925,1219,1428,40,Creek County,70900,OK,1
600,616,765,1075,1143,40,Custer County,29170,OK,0
504,569,749,926,1157,40,Delaware County,41880,OK,0
559,562,740,1004,1262,40,Dewey County,4905,OK,0
620,631,790,977,1156,40,Ellis County,4100,OK,0
575,658,866,1132,1174,40,Garfield County,62420,OK,1
559,562,740,977,1220,40,Garvin County,27750,OK,0
533,578,740,1012,1073,40,Grady County,54350,OK,1
579,583,767,984,1123,40,Grant County,4460,OK,0
559,562,740,1037,1083,40,Greer County,6020,OK,0
574,578,740,915,1083,40,Harmon County,2760,OK,0
574,578,740,1051,1083,40,Harper County,3845,OK,0
564,568,740,1036,1165,40,Haskell County,12745,OK,0
581,600,740,1018,1267,40,Hughes County,13520,OK,0
581,585,754,932,1169,40,Jackson County,25575,OK,0
559,562,740,1000,1004,40,Jefferson County,6270,OK,0
581,590,740,918,1016,40,Johnston County,11040,OK,0
559,562,740,961,1044,40,Kay County,45175,OK,0
585,589,775,1086,1216,40,Kingfisher County,15510,OK,0
559,562,740,915,1004,40,Kiowa County,9125,OK,0
559,562,740,955,1057,40,Latimer County,10620,OK,0
582,586,740,986,1096,40,Le Flore County,49860,OK,0
617,620,740,1023,1027,40,Lincoln County,34760,OK,1
716,746,927,1239,1455,40,Logan County,45325,OK,1
586,605,747,929,1038,40,Love County,9845,OK,0
716,746,927,1239,1455,40,McClain County,37920,OK,1
524,574,740,985,1120,40,McCurtain County,33025,OK,0
523,649,740,1051,1134,40,McIntosh County,19875,OK,0
574,578,740,1000,1004,40,Major County,7730,OK,0
492,562,740,922,1115,40,Marshall County,16225,OK,0
584,587,773,1025,1121,40,Mayes County,40930,OK,0
589,593,752,930,1094,40,Murray County,13795,OK,0
543,576,740,988,1119,40,Muskogee County,69470,OK,0
581,649,740,1051,1267,40,Noble County,11420,OK,0
559,562,740,957,1146,40,Nowata County,10450,OK,0
581,647,740,915,1156,40,Okfuskee County,12160,OK,0
716,746,927,1239,1455,40,Oklahoma County,774205,OK,1
522,562,740,953,1244,40,Okmulgee County,39120,OK,1
646,724,925,1219,1428,40,Osage County,47350,OK,1
492,562,740,915,1004,40,Ottawa County,31725,OK,0
492,570,740,973,1247,40,Pawnee County,16450,OK,1
682,721,856,1179,1353,40,Payne County,80635,OK,0
595,599,788,974,1243,40,Pittsburg County,44675,OK,0
589,593,774,994,1050,40,Pontotoc County,38290,OK,0
508,587,764,997,1078,40,Pottawatomie County,71615,OK,0
581,585,740,1001,1069,40,Pushmataha County,11130,OK,0
574,578,740,915,1083,40,Roger Mills County,3735,OK,0
646,724,925,1219,1428,40,Rogers County,90100,OK,1
497,565,740,935,1136,40,Seminole County,25245,OK,0
559,562,740,1031,1165,40,Sequoyah County,41365,OK,1
584,588,740,1013,1144,40,Stephens County,44295,OK,0
674,678,790,991,1220,40,Texas County,21410,OK,0
581,649,740,915,1106,40,Tillman County,7590,OK,0
646,724,925,1219,1428,40,Tulsa County,637125,OK,1
646,724,925,1219,1428,40,Wagoner County,76830,OK,1
634,654,745,1048,1192,40,Washington County,51865,OK,0
581,649,740,915,1074,40,Washita County,11550,OK,0
592,662,754,968,1104,40,Woods County,9130,OK,0
640,664,816,1114,1194,40,Woodward County,21140,OK,0
