sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Adams County,39001,-1,-1,542,-1,4,20,2.2,1204,206,366,8.2,3.8,27,46,20,4,4,18,10,68,18,94,81,16,30,75,39,36,43,21,12,48,13,27,4,1,0,0,0,0,7,56,83,43,34,32,33,16,2,17,52,-1,-1,-1,-1,-1,OH,-1,-1,99,1,99,0,0
9,1,All HUD,-1,Allen County,39003,-1,-1,2219,-1,5,26,2.2,4831,208,372,10.1,4.6,26,35,22,10,6,27,9,55,21,97,76,8,40,79,46,32,27,16,16,48,14,22,4,47,45,1,0,1,12,55,64,18,41,27,32,11,32,24,48,-1,-1,-1,-1,-1,OH,-1,-1,53,47,53,0,0
9,1,All HUD,-1,Ashland County,39005,-1,-1,448,-1,6,19,1.8,808,235,345,10.5,5.8,16,37,29,14,5,19,8,69,18,76,54,7,27,80,31,44,18,21,9,39,14,38,8,4,3,0,0,1,11,50,54,20,54,30,17,8,4,11,58,-1,-1,-1,-1,-1,OH,-1,-1,96,4,96,0,0
9,1,All HUD,-1,Ashtabula County,39007,-1,-1,1591,-1,5,21,2.0,3249,227,384,10.8,5.5,21,35,26,12,6,18,5,67,21,98,78,11,29,77,37,43,32,22,10,42,16,32,4,23,15,0,0,7,21,60,60,7,46,26,29,16,15,18,57,-1,-1,-1,-1,-1,OH,-1,-1,77,23,77,0,0
9,1,All HUD,-1,Athens County,39009,-1,-1,1144,-1,5,23,2.1,2360,200,400,8.6,4.2,23,47,20,7,3,17,10,70,19,91,76,15,26,72,35,53,52,29,10,51,19,20,1,5,3,1,0,0,11,53,61,24,39,36,26,17,7,28,36,-1,-1,-1,-1,-1,OH,-1,-1,95,5,95,0,0
9,1,All HUD,-1,Auglaize County,39011,-1,-1,213,-1,7,21,1.9,415,185,439,8.4,4.3,29,39,20,10,2,21,0,77,19,100,82,8,42,81,45,28,30,15,22,39,12,27,4,2,1,0,0,0,5,48,73,43,35,44,22,14,4,12,61,-1,-1,-1,-1,-1,OH,-1,-1,98,2,98,0,0
9,1,All HUD,-1,Belmont County,39013,-1,-1,1564,-1,6,24,1.7,2671,204,343,9.9,5.8,20,44,22,10,4,17,7,66,25,94,69,9,20,74,25,41,20,21,11,36,16,37,6,7,6,0,0,1,4,59,44,21,56,27,16,11,6,22,54,-1,-1,-1,-1,-1,OH,-1,-1,93,7,93,0,0
9,1,All HUD,-1,Brown County,39015,-1,-1,412,-1,7,20,2.2,906,189,401,8.8,4.1,32,36,22,7,3,21,3,65,18,99,82,15,36,81,47,28,19,12,20,47,11,22,2,3,2,0,0,1,13,39,75,56,41,37,23,6,3,13,61,-1,-1,-1,-1,-1,OH,-1,-1,97,3,97,0,0
9,1,All HUD,-1,Butler County,39017,-1,-1,4683,-1,5,27,2.1,9963,232,435,10.3,4.9,28,36,20,9,7,24,7,58,18,98,85,9,36,79,43,37,43,21,13,51,15,21,2,32,29,0,0,2,9,52,71,23,39,33,28,12,20,18,44,-1,-1,-1,-1,-1,OH,-1,-1,68,32,68,0,0
9,1,All HUD,-1,Carroll County,39019,-1,-1,219,-1,5,18,1.7,377,237,342,10.8,6.4,13,36,34,12,5,14,8,75,25,97,66,11,19,82,26,39,15,18,7,30,15,48,11,2,1,1,0,0,12,62,50,21,52,31,17,18,1,11,49,-1,-1,-1,-1,-1,OH,-1,-1,98,2,98,0,0
