sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Adams County,39001,-1,-1,619,-1,4,25,2.3,1409,216,361,9.3,4.2,23,44,20,8,5,21,9,64,21,98,81,18,32,75,42,35,47,21,12,50,13,25,3,1,0,0,0,0,5,51,82,49,33,34,34,14,2,17,51,-1,-1,-1,-1,-1,OH,-1,-1,adams oh,99,1,99,0,0
9,1,All HUD,-1,Allen County,39003,-1,-1,2169,-1,5,15,2.1,4661,216,384,10.2,4.8,26,34,23,11,6,25,10,57,22,97,74,8,39,79,45,33,28,17,14,46,15,25,5,46,44,1,0,1,14,61,61,19,42,26,32,11,32,24,48,-1,-1,-1,-1,-1,OH,-1,-1,allen oh,54,46,54,0,0
9,1,All HUD,-1,Ashland County,39005,-1,-1,457,-1,5,19,1.8,818,244,343,11.0,6.1,15,35,32,14,5,18,9,68,25,96,65,7,26,78,30,45,19,22,11,37,15,37,5,4,2,0,1,1,13,50,57,23,53,31,16,10,4,11,58,-1,-1,-1,-1,-1,OH,-1,-1,ashland oh,96,4,96,0,0
9,1,All HUD,-1,Ashtabula County,39007,-1,-1,1797,-1,5,20,2.0,3632,230,405,10.7,5.5,22,35,24,11,7,17,6,69,21,97,77,11,28,78,37,42,30,21,11,40,17,32,4,20,13,0,0,7,16,58,58,12,46,27,27,14,15,18,57,-1,-1,-1,-1,-1,OH,-1,-1,ashtabula oh,80,20,80,0,0
9,1,All HUD,-1,Athens County,39009,-1,-1,1249,-1,4,25,2.0,2450,209,405,8.9,4.6,23,45,21,8,3,17,14,67,21,98,80,14,23,71,33,55,53,31,10,51,20,20,1,4,3,1,0,0,8,55,59,22,38,36,26,21,7,28,35,-1,-1,-1,-1,-1,OH,-1,-1,athens oh,96,4,96,0,0
9,1,All HUD,-1,Auglaize County,39011,-1,-1,209,-1,6,23,2.1,438,179,469,8.1,3.9,27,40,25,6,1,18,0,80,18,100,85,11,39,83,48,27,32,14,24,38,12,25,3,3,2,0,0,1,3,47,73,49,33,44,23,14,4,12,61,-1,-1,-1,-1,-1,OH,-1,-1,auglaize oh,97,3,97,0,0
9,1,All HUD,-1,Belmont County,39013,-1,-1,1555,-1,6,25,1.7,2663,211,361,10.3,6.1,21,40,24,11,5,18,6,67,25,93,67,8,22,74,27,42,21,21,11,35,17,36,5,7,6,0,0,0,5,59,44,22,56,27,16,10,6,22,55,-1,-1,-1,-1,-1,OH,-1,-1,belmont oh,93,7,93,0,0
9,1,All HUD,-1,Brown County,39015,-1,-1,431,-1,5,19,2.1,899,201,397,9.2,4.5,30,34,23,9,4,22,2,66,20,99,79,12,37,81,45,33,30,16,17,49,13,20,2,3,2,0,0,1,8,41,74,52,43,36,21,5,3,13,61,-1,-1,-1,-1,-1,OH,-1,-1,brown oh,97,3,97,0,0
9,1,All HUD,-1,Butler County,39017,-1,-1,4539,-1,5,21,2.1,9631,239,433,10.6,5.1,25,37,21,10,8,23,8,60,19,98,83,10,35,79,42,39,46,23,12,51,17,21,2,33,30,0,0,2,12,56,70,30,39,32,29,13,20,18,44,-1,-1,-1,-1,-1,OH,-1,-1,butler oh,67,33,67,0,0
9,1,All HUD,-1,Carroll County,39019,-1,-1,219,-1,4,19,1.7,375,249,337,11.2,6.5,12,36,31,16,5,18,7,72,26,96,62,10,20,80,26,35,16,17,10,29,11,50,11,2,0,1,0,0,12,58,52,22,51,33,16,17,1,11,50,-1,-1,-1,-1,-1,OH,-1,-1,carroll oh,98,2,98,0,0
9,1,All HUD,-1,Champaign County,39021,-1,-1,300,-1,5,14,1.6,488,242,381,11.2,6.9,10,37,31,17,5,15,4,80,25,98,67,4,24,79,26,46,12,18,7,28,15,50,8,9,7,0,0,2,27,55,59,38,63,25,12,8,7,10,62,-1,-1,-1,-1,-1,OH,-1,-1,champaign oh,91,9,91,0,0
9,1,All HUD,-1,Clark County,39023,-1,-1,2686,-1,5,23,2.1,5624,212,436,9.7,4.6,25,38,22,10,6,23,18,56,19,98,81,9,34,81,41,34,24,17,12,46,16,26,4,37,36,0,0,1,13,54,65,31,45,28,27,10,24,17,48,-1,-1,-1,-1,-1,OH,-1,-1,clark oh,63,37,63,0,0
9,1,All HUD,-1,Clermont County,39025,-1,-1,2347,-1,5,22,2.0,4617,235,451,10.8,5.6,22,34,23,14,7,19,2,70,20,98,80,9,31,82,38,35,29,19,13,41,14,31,4,6,5,0,0,1,14,48,80,46,45,33,22,12,4,11,54,-1,-1,-1,-1,-1,OH,-1,-1,clermont oh,94,6,94,0,0
9,1,All HUD,-1,Clinton County,39027,-1,-1,843,-1,5,22,1.9,1604,255,391,11.1,5.9,17,39,24,12,7,21,2,70,22,98,80,12,24,75,33,45,32,22,11,42,16,31,5,9,8,0,0,2,22,50,59,35,46,34,21,15,7,10,53,-1,-1,-1,-1,-1,OH,-1,-1,clinton oh,91,9,91,0,0
9,1,All HUD,-1,Columbiana County,39029,-1,-1,1378,-1,5,26,2.0,2710,198,351,9.4,4.9,25,41,24,7,3,18,3,69,21,98,79,12,29,77,37,43,29,22,13,46,18,23,3,5,4,0,0,1,12,50,65,34,49,28,22,9,4,17,58,-1,-1,-1,-1,-1,OH,-1,-1,columbiana oh,95,5,95,0,0
9,1,All HUD,-1,Coshocton County,39031,-1,-1,625,-1,4,19,2.1,1301,202,351,9.4,4.6,27,33,25,12,2,20,14,60,22,97,73,15,30,79,40,30,22,15,14,43,11,31,6,3,2,0,0,0,10,48,71,30,42,34,24,11,5,13,47,-1,-1,-1,-1,-1,OH,-1,-1,coshocton oh,97,3,97,0,0
