fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state_code,County_Name,pop2017,state,metro
603,640,842,1071,1142,17,Adams County,66785,IL,0
536,622,807,1146,1248,17,Alexander County,6775,IL,1
523,583,735,971,1122,17,Bond County,17035,IL,1
555,635,836,1140,1214,17,Boone County,53640,IL,1
560,625,824,1025,1174,17,Brown County,6790,IL,0
510,584,768,949,1041,17,Bureau County,33620,IL,0
689,745,947,1230,1449,17,Calhoun County,4895,IL,1
503,559,735,909,1112,17,Carroll County,14705,IL,0
503,559,735,933,997,17,Cass County,12880,IL,0
824,829,977,1252,1325,17,Champaign County,207945,IL,1
528,583,767,948,1040,17,Christian County,33560,IL,0
526,584,769,982,1082,17,Clark County,15925,IL,0
503,586,735,909,1052,17,Clay County,13395,IL,0
689,745,947,1230,1449,17,Clinton County,37640,IL,1
527,603,793,1075,1122,17,Coles County,52540,IL,0
1059,1161,1340,1697,2018,17,Cook County,5238540,IL,1
503,581,735,909,1034,17,Crawford County,19215,IL,0
503,559,735,909,997,17,Cumberland County,10900,IL,0
714,811,1044,1483,1787,17,DeKalb County,104475,IL,1
503,579,735,1044,1176,17,De Witt County,16175,IL,0
591,595,746,1017,1050,17,Douglas County,19830,IL,0
1059,1161,1340,1697,2018,17,DuPage County,931825,IL,1
503,645,735,909,1053,17,Edgar County,17605,IL,0
503,645,735,1007,1258,17,Edwards County,6570,IL,0
577,580,735,1044,1116,17,Effingham County,34165,IL,0
541,627,735,909,997,17,Fayette County,21980,IL,0
661,666,782,998,1107,17,Ford County,13470,IL,0
488,559,735,916,997,17,Franklin County,39300,IL,0
566,570,750,927,1217,17,Fulton County,35735,IL,1
503,645,735,1031,1034,17,Gallatin County,5225,IL,0
503,573,735,909,1032,17,Greene County,13310,IL,0
910,916,1205,1514,1634,17,Grundy County,50335,IL,1
503,620,735,909,1034,17,Hamilton County,8260,IL,0
503,596,735,1003,1191,17,Hancock County,18265,IL,0
503,559,735,909,1034,17,Hardin County,4160,IL,0
531,645,735,1031,1034,17,Henderson County,6925,IL,0
535,650,805,1070,1209,17,Henry County,49650,IL,1
559,563,741,977,1037,17,Iroquois County,28455,IL,0
528,604,795,1041,1161,17,Jackson County,59115,IL,1
503,631,735,1031,1034,17,Jasper County,9610,IL,0
571,615,809,1038,1097,17,Jefferson County,38360,IL,0
689,745,947,1230,1449,17,Jersey County,22215,IL,1
561,592,735,909,997,17,Jo Daviess County,22045,IL,0
519,594,781,965,1159,17,Johnson County,12900,IL,1
1059,1161,1340,1697,2018,17,Kane County,529400,IL,1
650,743,978,1315,1430,17,Kankakee County,110800,IL,1
988,995,1303,1851,1901,17,Kendall County,122935,IL,1
508,559,735,976,997,17,Knox County,51375,IL,0
1059,1161,1340,1697,2018,17,Lake County,704475,IL,1
642,646,850,1155,1242,17,La Salle County,111150,IL,0
503,559,735,970,1149,17,Lawrence County,16455,IL,0
503,594,735,995,1067,17,Lee County,34670,IL,0
543,617,792,1049,1135,17,Livingston County,36810,IL,0
584,588,747,1005,1050,17,Logan County,29490,IL,0
515,616,735,1016,1178,17,McDonough County,31595,IL,0
1059,1161,1340,1697,2018,17,McHenry County,308045,IL,1
609,703,870,1225,1474,17,McLean County,173230,IL,1
543,641,794,1110,1142,17,Macon County,107585,IL,1
555,559,735,985,1116,17,Macoupin County,45960,IL,1
689,745,947,1230,1449,17,Madison County,266155,IL,1
488,592,735,979,997,17,Marion County,38305,IL,0
592,641,815,1059,1106,17,Marshall County,11925,IL,1
503,590,735,909,997,17,Mason County,13905,IL,0
529,639,774,1041,1103,17,Massac County,14595,IL,0
560,681,843,1078,1157,17,Menard County,12415,IL,1
535,650,805,1070,1209,17,Mercer County,15795,IL,1
689,745,947,1230,1449,17,Monroe County,33740,IL,1
540,568,735,929,1042,17,Montgomery County,29175,IL,0
512,586,771,995,1171,17,Morgan County,34440,IL,0
503,559,735,1044,1098,17,Moultrie County,14710,IL,0
567,626,824,1043,1117,17,Ogle County,51620,IL,0
592,641,815,1059,1106,17,Peoria County,186145,IL,1
503,573,735,1044,1104,17,Perry County,21465,IL,0
824,829,977,1252,1325,17,Piatt County,16435,IL,1
555,559,735,909,997,17,Pike County,15930,IL,0
503,645,735,949,1034,17,Pope County,4360,IL,0
601,605,735,1044,1258,17,Pulaski County,5690,IL,0
534,591,757,976,1065,17,Putnam County,5770,IL,0
492,562,740,980,1170,17,Randolph County,32830,IL,0
618,645,735,1044,1084,17,Richland County,15955,IL,0
535,650,805,1070,1209,17,Rock Island County,146205,IL,1
689,745,947,1230,1449,17,St. Clair County,264435,IL,1
503,559,735,987,1045,17,Saline County,24430,IL,0
560,681,843,1078,1157,17,Sangamon County,198135,IL,1
503,559,735,909,1176,17,Schuyler County,7180,IL,0
503,564,735,909,1238,17,Scott County,5110,IL,0
503,618,735,1044,1227,17,Shelby County,21905,IL,0
592,641,815,1059,1106,17,Stark County,5550,IL,1
501,559,735,948,1174,17,Stephenson County,45840,IL,0
592,641,815,1059,1106,17,Tazewell County,134695,IL,1
488,568,735,1013,1258,17,Union County,17265,IL,0
597,610,802,1038,1088,17,Vermilion County,79205,IL,1
