State_Alpha,County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
DC,District of Columbia County,44100,50400,56700,63000,68050,73100,78150,83200,26500,30250,34050,37800,40850,43850,46900,49900,55750,63700,71650,79600,86000,92350,98750,105100
