sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Adair County,29001,-1,-1,438.0,-1.0,5.0,18.0,1.6,703.0,221.0,300.0,10.6,6.6,14.0,42.0,28.0,12.0,4.0,18.0,3.0,72.0,28.0,95.0,60.0,5.0,19.0,70.0,23.0,49.0,23.0,27.0,8.0,38.0,19.0,36.0,8.0,2.0,1.0,0.0,0.0,0.0,5.0,52.0,75.0,52.0,58.0,25.0,17.0,16.0,4,17,35,-1,-1,-1,-1,-1,MO,-1,-1,adair mo,98.0,2.0,98.0,0,0
9,1,All HUD,-1,andrew County,29003,-1,-1,103.0,-1.0,7.0,27.0,1.8,185.0,218.0,397.0,10.2,5.7,16.0,44.0,24.0,12.0,5.0,29.0,1.0,68.0,25.0,94.0,71.0,1.0,34.0,84.0,34.0,28.0,13.0,14.0,18.0,34.0,10.0,38.0,8.0,2.0,0.0,0.0,1.0,1.0,10.0,22.0,89.0,65.0,54.0,29.0,17.0,5.0,2,10,66,-1,-1,-1,-1,-1,MO,-1,-1,andrew mo,98.0,2.0,98.0,0,0
9,1,All HUD,-1,Atchison County,29005,-1,-1,84.0,-1.0,3.0,14.0,1.3,112.0,214.0,264.0,11.0,8.3,17.0,45.0,21.0,10.0,7.0,11.0,4.0,79.0,29.0,92.0,61.0,4.0,11.0,69.0,12.0,52.0,55.0,42.0,2.0,31.0,21.0,45.0,10.0,4.0,4.0,0.0,0.0,0.0,1.0,62.0,100.0,-2.0,81.0,12.0,7.0,2.0,4,11,59,-1,-1,-1,-1,-1,MO,-1,-1,atchison mo,96.0,4.0,96.0,0,0
9,1,All HUD,-1,Audrain County,29007,-1,-1,503.0,-1.0,4.0,40.0,1.9,944.0,205.0,354.0,11.9,6.3,23.0,34.0,22.0,11.0,9.0,24.0,8.0,57.0,27.0,91.0,64.0,8.0,32.0,76.0,35.0,33.0,40.0,20.0,16.0,45.0,16.0,24.0,4.0,27.0,25.0,0.0,0.0,1.0,2.0,39.0,98.0,71.0,38.0,41.0,22.0,19.0,15,15,61,-1,-1,-1,-1,-1,MO,-1,-1,audrain mo,73.0,27.0,73.0,0,0
9,1,All HUD,-1,Barry County,29009,-1,-1,31.0,-1.0,8.0,10.0,1.7,53.0,204.0,231.0,9.1,5.5,13.0,58.0,23.0,3.0,3.0,10.0,3.0,84.0,26.0,97.0,77.0,13.0,13.0,77.0,26.0,70.0,25.0,34.0,0.0,45.0,29.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,89.0,94.0,0.0,45.0,35.0,19.0,26.0,6,12,49,-1,-1,-1,-1,-1,MO,-1,-1,barry mo,100.0,0.0,100.0,0,0
9,1,All HUD,-1,Barton County,29011,-1,-1,90.0,-1.0,5.0,36.0,1.8,158.0,176.0,330.0,8.2,4.7,21.0,60.0,13.0,3.0,2.0,17.0,6.0,72.0,23.0,97.0,78.0,6.0,29.0,82.0,29.0,49.0,52.0,29.0,13.0,39.0,22.0,26.0,2.0,2.0,0.0,1.0,1.0,0.0,10.0,26.0,91.0,63.0,58.0,29.0,13.0,4.0,3,12,64,-1,-1,-1,-1,-1,MO,-1,-1,barton mo,98.0,2.0,98.0,0,0
9,1,All HUD,-1,Bates County,29013,-1,-1,77.0,-1.0,6.0,16.0,1.9,144.0,208.0,300.0,10.1,5.4,16.0,40.0,29.0,16.0,0.0,9.0,16.0,74.0,29.0,97.0,58.0,8.0,30.0,78.0,36.0,48.0,14.0,20.0,5.0,36.0,13.0,45.0,4.0,5.0,0.0,3.0,0.0,3.0,11.0,50.0,100.0,58.0,48.0,29.0,23.0,19.0,3,13,58,-1,-1,-1,-1,-1,MO,-1,-1,bates mo,95.0,5.0,95.0,0,0
9,1,All HUD,-1,Benton County,29015,-1,-1,92.0,-1.0,5.0,13.0,1.5,141.0,225.0,303.0,9.7,6.3,11.0,46.0,35.0,8.0,1.0,16.0,13.0,71.0,29.0,98.0,57.0,4.0,24.0,76.0,27.0,51.0,42.0,32.0,9.0,37.0,21.0,34.0,9.0,2.0,0.0,0.0,1.0,1.0,13.0,63.0,98.0,51.0,45.0,38.0,17.0,32.0,3,13,59,-1,-1,-1,-1,-1,MO,-1,-1,benton mo,98.0,2.0,98.0,0,0
9,1,All HUD,-1,Bollinger County,29017,-1,-1,43.0,-1.0,6.0,16.0,1.9,82.0,201.0,313.0,9.1,5.0,12.0,65.0,19.0,2.0,2.0,12.0,7.0,79.0,26.0,98.0,81.0,12.0,28.0,72.0,35.0,59.0,78.0,37.0,7.0,58.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,77.0,65.0,2.0,42.0,37.0,21.0,19.0,3,12,54,-1,-1,-1,-1,-1,MO,-1,-1,bollinger mo,100.0,0.0,100.0,0,0
9,1,All HUD,-1,Boone County,29019,-1,-1,1924.0,-1.0,5.0,23.0,2.2,4272.0,219.0,449.0,10.3,4.6,29.0,34.0,19.0,10.0,7.0,26.0,11.0,52.0,18.0,98.0,83.0,7.0,43.0,78.0,47.0,38.0,53.0,20.0,14.0,56.0,18.0,13.0,1.0,58.0,56.0,0.0,1.0,1.0,10.0,58.0,76.0,69.0,34.0,33.0,33.0,15.0,32,28,29,-1,-1,-1,-1,-1,MO,-1,-1,boone mo,42.0,58.0,42.0,0,0
