sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Aitkin County,27001,-1,-1,223,-1,6,26,1.8,405,262,318,13.5,7.5,4,33,31,14,18,16,6,78,31,87,51,11,17,74,23,35,5,11,10,25,7,58,21,2,0,1,0,1,5,43,49,73,69,18,13,2,2,10,53,-1,-1,-1,-1,-1,MN,-1,-1,98,2,98,0,0
9,1,All HUD,-1,Anoka County,27003,-1,-1,2613,-1,6,13,2.1,5541,324,558,13.8,6.5,5,32,29,16,17,24,5,70,22,99,80,12,27,82,36,45,25,20,5,46,13,36,6,23,19,1,1,1,49,70,83,28,50,26,23,7,10,7,59,-1,-1,-1,-1,-1,MN,-1,-1,77,23,77,0,0
9,1,All HUD,-1,Becker County,27005,-1,-1,491,-1,5,24,1.7,832,244,304,11.7,6.9,9,41,29,13,8,19,5,74,24,86,59,7,20,75,24,40,14,19,10,32,13,45,13,9,1,7,0,1,14,51,41,6,62,20,18,11,10,15,55,-1,-1,-1,-1,-1,MN,-1,-1,91,9,91,0,0
9,1,All HUD,-1,Beltrami County,27007,-1,-1,495,-1,6,20,1.8,875,250,347,11.8,6.6,9,43,28,12,8,24,6,68,23,81,58,8,22,75,28,40,12,18,13,37,10,40,13,16,1,14,0,0,12,55,43,26,61,25,14,6,18,19,49,-1,-1,-1,-1,-1,MN,-1,-1,84,16,84,0,0
9,1,All HUD,-1,Benton County,27009,-1,-1,515,-1,6,22,1.4,707,223,311,11.2,8.1,14,38,30,11,6,15,4,75,23,98,74,3,15,71,17,43,18,23,13,29,9,50,14,12,11,0,0,1,21,53,44,17,76,17,7,6,7,8,50,-1,-1,-1,-1,-1,MN,-1,-1,88,12,88,0,0
9,1,All HUD,-1,Big Stone County,27011,-1,-1,91,-1,7,27,1.5,139,247,268,11.9,7.8,11,42,21,16,10,33,3,64,16,62,43,8,15,70,20,41,18,23,11,38,14,36,8,0,0,0,0,0,7,43,49,43,57,31,12,20,2,10,76,-1,-1,-1,-1,-1,MN,-1,-1,100,0,100,0,0
9,1,All HUD,-1,Blue Earth County,27013,-1,-1,1142,-1,5,23,1.9,2211,275,378,12.3,6.3,10,35,29,14,12,30,5,63,23,86,63,11,20,71,27,48,34,25,10,49,15,27,6,19,14,1,2,2,5,58,81,28,58,22,20,8,8,19,36,-1,-1,-1,-1,-1,MN,-1,-1,81,19,81,0,0
9,1,All HUD,-1,Brown County,27015,-1,-1,419,-1,6,29,1.6,672,276,248,13.1,8.2,6,32,32,19,12,29,4,66,22,70,47,6,20,77,23,41,11,18,15,31,12,42,13,5,0,0,0,4,9,47,64,33,59,32,10,11,4,7,70,-1,-1,-1,-1,-1,MN,-1,-1,95,5,95,0,0
9,1,All HUD,-1,Carlton County,27017,-1,-1,400,-1,5,25,1.5,610,264,301,12.0,7.9,5,40,32,14,9,14,5,81,27,85,55,5,19,78,22,48,10,20,7,28,12,53,15,6,0,5,1,0,20,55,58,28,73,20,8,2,6,8,68,-1,-1,-1,-1,-1,MN,-1,-1,94,6,94,0,0
9,1,All HUD,-1,Carver County,27019,-1,-1,456,-1,6,17,1.9,847,311,469,14.5,7.8,3,29,30,21,18,21,3,76,24,98,75,9,20,79,26,48,20,21,4,37,11,48,13,17,12,2,2,1,26,66,91,25,63,19,19,6,8,4,61,-1,-1,-1,-1,-1,MN,-1,-1,83,17,83,0,0
9,1,All HUD,-1,Cass County,27021,-1,-1,237,-1,4,30,1.5,363,264,306,13.4,8.7,4,39,29,14,14,23,3,73,31,86,55,8,10,68,16,41,11,18,5,30,14,51,14,14,0,12,0,0,2,41,66,33,77,10,13,5,20,16,66,-1,-1,-1,-1,-1,MN,-1,-1,86,14,86,0,0
9,1,All HUD,-1,Chippewa County,27023,-1,-1,243,-1,6,30,1.6,396,245,292,11.8,7.3,9,38,31,11,11,25,4,68,26,83,59,5,21,71,22,31,6,12,8,33,12,48,13,6,1,1,0,4,1,45,51,29,48,38,14,20,4,9,70,-1,-1,-1,-1,-1,MN,-1,-1,94,6,94,0,0
9,1,All HUD,-1,Chisago County,27025,-1,-1,241,-1,5,17,1.4,343,298,410,14.6,10.3,2,23,33,22,20,15,2,82,25,98,69,2,16,78,18,47,6,14,3,23,7,66,17,1,0,0,0,0,30,53,86,35,74,16,10,6,3,5,65,-1,-1,-1,-1,-1,MN,-1,-1,99,1,99,0,0
9,1,All HUD,-1,Clay County,27027,-1,-1,1080,-1,5,19,1.8,1971,262,340,11.9,6.5,11,37,29,14,10,23,8,68,23,98,76,10,19,71,24,56,16,26,10,42,15,33,10,13,3,3,2,5,16,58,66,39,54,27,19,13,10,16,52,-1,-1,-1,-1,-1,MN,-1,-1,87,13,87,0,0
9,1,All HUD,-1,Clearwater County,27029,-1,-1,164,-1,6,27,1.6,262,237,277,10.4,6.6,10,47,29,10,4,16,3,79,20,74,53,7,17,77,21,38,5,13,7,25,12,56,21,7,0,7,0,0,15,41,57,23,64,22,14,13,7,12,57,-1,-1,-1,-1,-1,MN,-1,-1,93,7,93,0,0
9,1,All HUD,-1,Cook County,27031,-1,-1,43,-1,7,21,1.2,50,254,298,13.5,11.6,0,26,35,28,12,0,0,100,30,79,42,0,2,56,2,88,6,20,0,9,9,81,28,2,0,0,2,0,-2,55,53,19,93,7,0,0,5,9,66,-1,-1,-1,-1,-1,MN,-1,-1,98,2,98,0,0
9,1,All HUD,-1,Cottonwood County,27033,-1,-1,211,-1,8,33,1.4,303,227,299,12.3,8.5,8,42,25,15,10,28,2,66,17,60,42,1,16,73,16,25,12,13,17,27,9,47,10,9,8,0,0,1,5,49,39,46,67,24,9,14,5,14,73,-1,-1,-1,-1,-1,MN,-1,-1,91,9,91,0,0
9,1,All HUD,-1,Crow Wing County,27035,-1,-1,852,-1,5,29,1.6,1403,253,290,11.1,6.8,10,43,27,12,7,23,6,69,25,91,66,6,24,74,27,48,22,26,11,42,15,32,8,4,2,2,0,0,6,49,63,27,60,26,14,8,3,12,61,-1,-1,-1,-1,-1,MN,-1,-1,96,4,96,0,0
9,1,All HUD,-1,Dakota County,27037,-1,-1,3997,-1,5,20,2.2,8711,332,541,14.4,6.6,8,30,26,15,21,33,8,57,22,97,77,13,30,80,40,37,21,16,7,51,13,30,5,34,26,1,2,4,20,59,86,38,45,31,24,7,12,6,47,-1,-1,-1,-1,-1,MN,-1,-1,66,34,66,0,0
9,1,All HUD,-1,Dodge County,27039,-1,-1,156,-1,6,24,1.6,250,249,336,12.4,7.7,4,35,38,14,8,19,3,78,20,90,77,8,17,78,22,37,3,11,12,24,6,58,19,4,2,0,1,2,4,52,90,31,69,22,9,3,5,7,72,-1,-1,-1,-1,-1,MN,-1,-1,96,4,96,0,0
9,1,All HUD,-1,Douglas County,27041,-1,-1,601,-1,5,25,1.6,959,258,267,12.0,7.6,8,39,29,16,9,24,1,73,26,88,57,7,19,75,22,51,12,24,10,35,13,42,15,3,1,0,0,2,9,42,51,16,53,34,12,19,2,10,46,-1,-1,-1,-1,-1,MN,-1,-1,97,3,97,0,0
9,1,All HUD,-1,Faribault County,27043,-1,-1,233,-1,6,25,1.5,340,231,327,11.9,8.1,10,34,35,12,9,21,2,74,26,85,56,5,13,74,15,44,30,27,9,22,18,51,15,4,0,0,0,3,5,55,70,23,63,28,9,18,6,9,75,-1,-1,-1,-1,-1,MN,-1,-1,96,4,96,0,0
