sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Aitkin County,27001,-1,-1,216,-1,7,26,1.7,372,264,312,13.4,7.9,9,27,34,13,17,16,5,78,31,86,51,7,20,71,22,41,6,13,9,25,7,58,20,1,0,0,0,1,4,47,50,72,69,19,12,3,2,10,52,-1,-1,-1,-1,-1,MN,-1,-1,aitkin mn,99,1,99,0,0
9,1,All HUD,-1,Anoka County,27003,-1,-1,2618,-1,5,13,2.1,5589,332,561,14.1,6.6,6,30,29,17,18,24,5,71,22,98,79,12,27,82,36,47,25,21,4,46,13,36,6,24,20,2,1,1,52,73,82,29,49,27,23,8,10,7,59,-1,-1,-1,-1,-1,MN,-1,-1,anoka mn,76,24,76,0,0
9,1,All HUD,-1,Becker County,27005,-1,-1,521,-1,5,24,1.7,884,265,300,12.7,7.5,7,36,31,17,10,23,2,74,29,94,59,7,21,75,26,38,14,18,11,31,11,46,12,11,2,8,0,1,8,52,41,6,62,20,19,10,10,15,54,-1,-1,-1,-1,-1,MN,-1,-1,becker mn,89,11,89,0,0
9,1,All HUD,-1,Beltrami County,27007,-1,-1,468,-1,6,23,1.8,852,257,347,11.9,6.5,9,43,25,13,9,23,7,68,27,94,66,10,23,72,29,42,17,19,12,40,10,39,12,20,1,18,0,1,17,55,45,29,60,24,16,5,15,18,49,-1,-1,-1,-1,-1,MN,-1,-1,beltrami mn,80,20,80,0,0
9,1,All HUD,-1,Benton County,27009,-1,-1,528,-1,6,23,1.4,722,229,322,11.7,8.7,15,34,31,13,7,17,4,73,24,96,72,2,15,71,17,43,18,23,14,28,9,49,14,14,13,0,0,1,13,52,44,18,77,17,6,5,7,8,49,-1,-1,-1,-1,-1,MN,-1,-1,benton mn,86,14,86,0,0
9,1,All HUD,-1,Big Stone County,27011,-1,-1,94,-1,7,34,1.6,149,263,277,12.5,7.9,12,36,24,13,15,26,4,69,29,88,64,10,16,68,23,36,19,21,9,41,12,38,6,0,0,0,0,0,9,41,53,42,54,30,16,21,2,10,75,-1,-1,-1,-1,-1,MN,-1,-1,big stone mn,100,0,100,0,0
9,1,All HUD,-1,Blue Earth County,27013,-1,-1,1158,-1,6,24,1.9,2233,285,374,12.7,6.6,11,34,27,15,13,28,6,64,26,94,67,11,20,72,27,49,38,26,8,48,17,27,6,19,15,1,2,2,7,59,80,29,57,23,20,9,8,18,37,-1,-1,-1,-1,-1,MN,-1,-1,blue earth mn,81,19,81,0,0
9,1,All HUD,-1,Brown County,27015,-1,-1,427,-1,6,30,1.5,661,266,259,13.1,8.4,7,35,29,17,12,30,4,65,29,92,65,5,20,75,22,38,10,18,15,32,12,41,12,3,0,0,0,3,4,46,63,35,61,30,9,10,4,7,71,-1,-1,-1,-1,-1,MN,-1,-1,brown mn,97,3,97,0,0
9,1,All HUD,-1,Carlton County,27017,-1,-1,399,-1,5,22,1.5,594,268,296,12.3,8.3,6,37,31,18,8,14,4,82,30,92,57,6,15,76,20,51,8,20,6,28,13,53,15,6,1,5,1,0,7,55,59,30,76,18,7,2,7,8,68,-1,-1,-1,-1,-1,MN,-1,-1,carlton mn,94,6,94,0,0
9,1,All HUD,-1,Carver County,27019,-1,-1,460,-1,6,16,1.9,869,322,482,14.9,7.9,5,23,32,20,20,20,2,78,24,98,74,10,19,80,26,49,12,19,4,37,13,47,12,17,12,1,2,1,21,66,93,28,62,19,19,6,8,4,61,-1,-1,-1,-1,-1,MN,-1,-1,carver mn,83,17,83,0,0
9,1,All HUD,-1,Cass County,27021,-1,-1,256,-1,5,31,1.5,387,258,293,12.8,8.6,7,40,27,14,12,21,3,75,31,89,61,7,10,71,16,45,9,19,7,31,13,48,11,16,0,15,0,0,3,37,63,33,77,10,13,5,20,16,65,-1,-1,-1,-1,-1,MN,-1,-1,cass mn,84,16,84,0,0
