sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Albany County,56001,-1,-1,398,-1,5,36,2.2,862,241,402,10.8,5.2,22,35,26,8,9,31,5,56,20,91,73,21,26,73,37,34,22,16,14,56,10,20,2,17,2,3,1,12,5,37,56,17,36,32,32,15,13,19,42,-1,-1,-1,-1,-1,WY,-1,-1,83,17,83,0,0
9,1,All HUD,-1,Big Horn County,56003,-1,-1,2,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,WY,-1,-1,-4,-4,-4,0,0
9,1,All HUD,-1,Campbell County,56005,-1,-1,112,-1,6,22,2.0,220,220,294,10.9,5.7,23,28,27,15,7,47,0,44,17,97,83,4,55,98,59,11,9,6,39,34,7,20,1,5,0,2,0,4,3,33,93,52,32,68,0,7,8,8,36,-1,-1,-1,-1,-1,WY,-1,-1,95,5,95,0,0
9,1,All HUD,-1,Carbon County,56007,-1,-1,87,-1,5,24,1.6,139,195,281,11.0,6.7,20,39,28,10,3,26,0,62,21,93,75,9,16,63,18,36,8,16,6,33,18,43,5,22,0,2,0,20,7,46,60,24,39,49,11,33,25,13,58,-1,-1,-1,-1,-1,WY,-1,-1,78,22,78,0,0
9,1,All HUD,-1,Converse County,56009,-1,-1,238,-1,6,26,1.6,381,212,389,10.7,6.6,19,29,32,13,7,21,0,78,20,81,57,3,24,78,24,25,8,11,13,24,11,52,9,5,0,1,0,4,7,46,20,5,47,47,6,20,8,14,54,-1,-1,-1,-1,-1,WY,-1,-1,95,5,95,0,0
9,1,All HUD,-1,Crook County,56011,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,WY,-1,-1,-4,-4,-4,0,0
9,1,All HUD,-1,Fremont County,56013,-1,-1,211,-1,5,31,1.7,366,214,316,10.9,6.7,18,38,25,12,6,18,2,71,19,84,68,6,25,82,29,41,13,18,10,36,12,41,8,17,0,13,0,3,5,38,34,9,48,37,15,20,13,17,53,-1,-1,-1,-1,-1,WY,-1,-1,83,17,83,0,0
9,1,All HUD,-1,Goshen County,56015,-1,-1,88,-1,5,18,1.3,118,183,359,9.8,7.7,14,41,35,9,1,15,1,81,22,95,69,1,15,69,15,29,12,14,11,18,6,65,14,5,0,0,0,5,-2,38,80,37,74,26,0,10,8,11,59,-1,-1,-1,-1,-1,WY,-1,-1,95,5,95,0,0
9,1,All HUD,-1,Hot Springs County,56017,-1,-1,59,-1,7,20,1.1,66,215,335,11.2,10.0,0,46,42,8,3,0,0,100,26,98,63,0,2,69,2,100,4,9,0,7,0,93,29,3,0,2,2,0,-2,78,2,0,98,0,2,0,5,12,39,-1,-1,-1,-1,-1,WY,-1,-1,97,3,97,0,0
9,1,All HUD,-1,Johnson County,56019,-1,-1,38,-1,4,18,1.2,47,229,220,11.5,9.3,3,34,50,11,3,11,0,89,24,87,61,0,8,71,8,77,20,34,0,11,24,66,5,0,0,0,0,0,5,54,13,-2,87,8,5,3,4,9,58,-1,-1,-1,-1,-1,WY,-1,-1,100,0,100,0,0
