sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Bernalillo County,35001,-1,-1,8543.0,-1.0,5.0,16.0,2.2,18922.0,255.0,473.0,11.1,5.0,12.0,44.0,23.0,12.0,9.0,26.0,12.0,60.0,23.0,97.0,76.0,12.0,32.0,77.0,41.0,43.0,45.0,23.0,7.0,49.0,17.0,27.0,2.0,72.0,6.0,4.0,2.0,60.0,14.0,64.0,64.0,10.0,39.0,29.0,32.0,12.0,59,17,45,-1,-1,-1,-1,-1,NM,-1,-1,bernalillo nm,28.0,72.0,28.0,0,0
9,1,All HUD,-1,Catron County,35003,-1,-1,13.0,-1.0,5.0,31.0,2.8,37.0,228.0,340.0,10.3,4.4,15.0,38.0,38.0,8.0,0.0,38.0,0.0,46.0,25.0,100.0,54.0,31.0,23.0,69.0,46.0,13.0,40.0,11.0,0.0,31.0,31.0,38.0,0.0,54.0,0.0,38.0,0.0,15.0,2.0,62.0,92.0,-2.0,8.0,38.0,54.0,23.0,-1,-1,-1,-1,-1,-1,-1,-1,NM,-1,-1,catron nm,46.0,54.0,46.0,0,0
9,1,All HUD,-1,Chaves County,35005,-1,-1,896.0,-1.0,6.0,30.0,2.2,1970.0,241.0,367.0,9.7,4.5,16.0,48.0,24.0,9.0,4.0,27.0,8.0,61.0,27.0,95.0,65.0,11.0,37.0,78.0,45.0,39.0,37.0,19.0,12.0,47.0,16.0,26.0,3.0,62.0,4.0,1.0,0.0,57.0,8.0,45.0,87.0,24.0,35.0,32.0,32.0,16.0,46,21,57,-1,-1,-1,-1,-1,NM,-1,-1,chaves nm,38.0,62.0,38.0,0,0
9,1,All HUD,-1,Cibola County,35006,-1,-1,272.0,-1.0,7.0,29.0,2.5,686.0,233.0,429.0,10.5,4.1,24.0,38.0,20.0,13.0,6.0,44.0,13.0,39.0,27.0,91.0,65.0,21.0,39.0,78.0,53.0,14.0,27.0,7.0,23.0,51.0,11.0,15.0,1.0,64.0,1.0,26.0,1.0,36.0,23.0,32.0,72.0,20.0,36.0,36.0,28.0,4.0,65,23,43,-1,-1,-1,-1,-1,NM,-1,-1,cibola nm,36.0,64.0,36.0,0,0
9,1,All HUD,-1,Colfax County,35007,-1,-1,235.0,-1.0,5.0,29.0,2.2,528.0,230.0,363.0,14.7,6.6,6.0,34.0,28.0,16.0,17.0,40.0,4.0,54.0,37.0,82.0,49.0,20.0,25.0,70.0,35.0,24.0,36.0,15.0,7.0,42.0,18.0,33.0,3.0,60.0,0.0,0.0,0.0,60.0,4.0,60.0,68.0,-2.0,38.0,27.0,35.0,14.0,55,15,56,-1,-1,-1,-1,-1,NM,-1,-1,colfax nm,40.0,60.0,40.0,0,0
9,1,All HUD,-1,Curry County,35009,-1,-1,1037.0,-1.0,5.0,36.0,2.3,2435.0,208.0,343.0,9.5,4.1,22.0,45.0,21.0,8.0,5.0,30.0,16.0,49.0,25.0,95.0,69.0,11.0,43.0,82.0,51.0,31.0,44.0,16.0,18.0,49.0,15.0,18.0,2.0,70.0,15.0,0.0,0.0,54.0,4.0,36.0,61.0,19.0,29.0,34.0,37.0,20.0,54,27,46,-1,-1,-1,-1,-1,NM,-1,-1,curry nm,30.0,70.0,30.0,0,0
9,1,All HUD,-1,De Baca County,35011,-1,-1,62.0,-1.0,7.0,40.0,1.9,115.0,225.0,274.0,11.1,6.0,6.0,42.0,35.0,10.0,6.0,35.0,3.0,61.0,34.0,89.0,50.0,11.0,23.0,71.0,24.0,31.0,57.0,24.0,3.0,40.0,19.0,37.0,6.0,52.0,0.0,0.0,0.0,52.0,2.0,48.0,97.0,-2.0,55.0,21.0,24.0,16.0,31,16,48,-1,-1,-1,-1,-1,NM,-1,-1,de baca nm,48.0,52.0,48.0,0,0
9,1,All HUD,-1,Dona Ana County,35013,-1,-1,2050.0,-1.0,5.0,11.0,2.5,5123.0,229.0,406.0,9.8,3.9,21.0,44.0,21.0,9.0,5.0,28.0,16.0,50.0,26.0,95.0,68.0,16.0,37.0,79.0,50.0,27.0,39.0,14.0,9.0,51.0,14.0,26.0,2.0,83.0,3.0,0.0,0.0,80.0,31.0,65.0,87.0,40.0,29.0,30.0,40.0,14.0,65,28,38,-1,-1,-1,-1,-1,NM,-1,-1,dona ana nm,17.0,83.0,17.0,0,0
9,1,All HUD,-1,Eddy County,35015,-1,-1,575.0,-1.0,5.0,21.0,2.0,1155.0,230.0,342.0,11.1,5.6,15.0,43.0,23.0,10.0,9.0,26.0,11.0,60.0,28.0,92.0,64.0,6.0,38.0,79.0,42.0,31.0,39.0,18.0,15.0,40.0,18.0,27.0,3.0,62.0,3.0,1.0,0.0,58.0,5.0,52.0,39.0,7.0,44.0,36.0,20.0,10.0,55,22,57,-1,-1,-1,-1,-1,NM,-1,-1,eddy nm,38.0,62.0,38.0,0,0
9,1,All HUD,-1,Grant County,35017,-1,-1,608.0,-1.0,5.0,30.0,2.3,1407.0,210.0,382.0,10.5,4.5,24.0,40.0,19.0,8.0,9.0,35.0,10.0,47.0,27.0,90.0,67.0,15.0,41.0,77.0,52.0,25.0,62.0,14.0,18.0,56.0,13.0,14.0,1.0,67.0,2.0,1.0,0.0,64.0,5.0,43.0,90.0,64.0,27.0,37.0,36.0,17.0,51,19,43,-1,-1,-1,-1,-1,NM,-1,-1,grant nm,33.0,67.0,33.0,0,0
9,1,All HUD,-1,Guadalupe County,35019,-1,-1,157.0,-1.0,7.0,14.0,2.1,329.0,238.0,391.0,10.9,5.1,11.0,40.0,31.0,13.0,6.0,43.0,6.0,50.0,31.0,91.0,53.0,10.0,34.0,78.0,41.0,28.0,20.0,14.0,20.0,41.0,13.0,26.0,4.0,90.0,1.0,1.0,1.0,88.0,6.0,55.0,57.0,44.0,30.0,38.0,32.0,23.0,69,18,41,-1,-1,-1,-1,-1,NM,-1,-1,guadalupe nm,10.0,90.0,10.0,0,0
9,1,All HUD,-1,Harding County,35021,-1,-1,0.0,-1.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4,-4,-4,-1,-1,-1,-1,-1,NM,-1,-1,harding nm,-4.0,-4.0,-4.0,0,0
9,1,All HUD,-1,Hidalgo County,35023,-1,-1,138.0,-1.0,5.0,37.0,2.5,351.0,234.0,386.0,14.0,5.7,21.0,33.0,20.0,9.0,17.0,45.0,9.0,38.0,34.0,78.0,58.0,14.0,44.0,75.0,51.0,18.0,25.0,8.0,14.0,52.0,16.0,17.0,1.0,86.0,1.0,0.0,0.0,85.0,2.0,56.0,59.0,0.0,33.0,36.0,32.0,7.0,75,32,45,-1,-1,-1,-1,-1,NM,-1,-1,hidalgo nm,14.0,86.0,14.0,0,0
9,1,All HUD,-1,Lea County,35025,-1,-1,612.0,-1.0,6.0,20.0,2.1,1271.0,215.0,394.0,9.8,4.8,19.0,45.0,21.0,10.0,5.0,28.0,6.0,64.0,26.0,94.0,68.0,8.0,39.0,83.0,44.0,28.0,21.0,13.0,18.0,40.0,13.0,29.0,3.0,67.0,16.0,0.0,0.0,50.0,6.0,49.0,49.0,15.0,43.0,33.0,23.0,8.0,58,28,53,-1,-1,-1,-1,-1,NM,-1,-1,lea nm,33.0,67.0,33.0,0,0
9,1,All HUD,-1,Lincoln County,35027,-1,-1,86.0,-1.0,7.0,30.0,1.7,148.0,269.0,372.0,10.6,6.2,8.0,48.0,26.0,15.0,3.0,23.0,7.0,67.0,27.0,98.0,67.0,2.0,29.0,76.0,29.0,41.0,64.0,32.0,5.0,40.0,23.0,33.0,6.0,36.0,3.0,3.0,0.0,29.0,5.0,45.0,93.0,0.0,42.0,41.0,17.0,24.0,20,11,43,-1,-1,-1,-1,-1,NM,-1,-1,lincoln nm,64.0,36.0,64.0,0,0
9,1,All HUD,-1,Los Alamos County,35028,-1,-1,105.0,-1.0,6.0,26.0,2.0,211.0,319.0,492.0,13.4,6.7,18.0,28.0,21.0,13.0,20.0,37.0,4.0,50.0,15.0,100.0,96.0,13.0,34.0,75.0,38.0,38.0,47.0,20.0,10.0,64.0,10.0,16.0,3.0,30.0,0.0,1.0,0.0,29.0,5.0,56.0,71.0,0.0,32.0,41.0,27.0,22.0,21,4,43,-1,-1,-1,-1,-1,NM,-1,-1,los alamos nm,70.0,30.0,70.0,0,0
9,1,All HUD,-1,Luna County,35029,-1,-1,542.0,-1.0,5.0,30.0,2.3,1258.0,204.0,346.0,9.4,4.1,22.0,44.0,23.0,8.0,2.0,27.0,11.0,54.0,25.0,96.0,68.0,10.0,45.0,81.0,52.0,22.0,31.0,11.0,17.0,44.0,14.0,24.0,3.0,68.0,3.0,0.0,0.0,65.0,2.0,45.0,70.0,2.0,35.0,34.0,32.0,12.0,58,28,45,-1,-1,-1,-1,-1,NM,-1,-1,luna nm,32.0,68.0,32.0,0,0
9,1,All HUD,-1,Mckinley County,35031,-1,-1,412.0,-1.0,5.0,23.0,2.7,1121.0,225.0,524.0,9.9,3.7,22.0,39.0,21.0,11.0,7.0,34.0,11.0,53.0,27.0,93.0,67.0,22.0,33.0,80.0,52.0,23.0,40.0,11.0,10.0,54.0,13.0,23.0,1.0,91.0,1.0,73.0,0.0,17.0,9.0,68.0,47.0,62.0,33.0,27.0,40.0,6.0,72,24,40,-1,-1,-1,-1,-1,NM,-1,-1,mckinley nm,9.0,91.0,9.0,0,0
9,1,All HUD,-1,Mora County,35033,-1,-1,34.0,-1.0,6.0,29.0,2.0,69.0,208.0,373.0,10.4,4.8,26.0,50.0,9.0,9.0,6.0,21.0,6.0,56.0,25.0,91.0,79.0,24.0,26.0,62.0,35.0,33.0,86.0,22.0,9.0,56.0,15.0,21.0,0.0,71.0,0.0,0.0,0.0,71.0,46.0,63.0,74.0,-2.0,29.0,41.0,29.0,21.0,46,14,30,-1,-1,-1,-1,-1,NM,-1,-1,mora nm,29.0,71.0,29.0,0,0
9,1,All HUD,-1,Otero County,35035,-1,-1,378.0,-1.0,6.0,37.0,1.9,727.0,222.0,347.0,9.6,5.1,16.0,50.0,21.0,10.0,3.0,26.0,6.0,62.0,26.0,97.0,67.0,9.0,29.0,78.0,37.0,44.0,52.0,26.0,15.0,42.0,20.0,24.0,2.0,52.0,10.0,2.0,1.0,40.0,4.0,52.0,97.0,51.0,26.0,44.0,30.0,34.0,39,14,53,-1,-1,-1,-1,-1,NM,-1,-1,otero nm,48.0,52.0,48.0,0,0
