County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
Bristol County,33850.0,38700.0,43550.0,48350.0,52250.0,56100.0,60000.0,63850.0,20300.0,23200.0,26100.0,29000.0,32470.0,37190.0,41910.0,46630.0,54150.0,61900.0,69650.0,77350.0,83550.0,89750.0,95950.0,102150.0
Kent County,33850.0,38700.0,43550.0,48350.0,52250.0,56100.0,60000.0,63850.0,20300.0,23200.0,26100.0,29000.0,32470.0,37190.0,41910.0,46630.0,54150.0,61900.0,69650.0,77350.0,83550.0,89750.0,95950.0,102150.0
Newport County,37350.0,42675.0,48025.0,53325.0,57625.0,61875.0,66150.0,70425.0,22400.0,25600.0,28800.0,32000.0,35135.0,38895.0,42655.0,46630.0,58375.0,66725.0,75075.0,83375.0,90075.0,96750.0,103425.0,110100.0
Providence County,33850.0,38700.0,43550.0,48350.0,52250.0,56100.0,60000.0,63850.0,20300.0,23200.0,26100.0,29000.0,32470.0,37190.0,41910.0,46630.0,54150.0,61900.0,69650.0,77350.0,83550.0,89750.0,95950.0,102150.0
Washington County,33850.0,38700.0,43550.0,48350.0,52250.0,56100.0,60000.0,63850.0,20300.0,23200.0,26100.0,29000.0,32470.0,37190.0,41910.0,46630.0,54150.0,61900.0,69650.0,77350.0,83550.0,89750.0,95950.0,102150.0
