State,County_Name,Ttl_Incarc,Ttl_Minority_Incarc,Ttl_White_Incarc
Rhode Island,Bristol County,0,0,0
Rhode Island,Kent County,0,0,0
Rhode Island,Newport County,0,0,0
Rhode Island,Providence County,3903,2289,1614
Rhode Island,Washington County,0,0,0
